uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
119-2-2102-13,119-2-2101-13,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2102-14,119-2-2101-13,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2102-15,119-2-2101-13,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2102-16,119-2-2101-13,L,for/while,11,149,1,20,1,9,11,0,1,0,1,[2112]
119-2-2112-1,119-2-2102-16,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-2-2112-2,119-2-2102-16,B,if,1,5,1,1,0,0,1,0,0,0,0,[2113]
119-2-2113-1,119-2-2112-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2112-3,119-2-2102-16,B,if,1,5,1,1,0,0,1,0,0,0,0,[2114]
119-2-2114-1,119-2-2112-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2112-4,119-2-2102-16,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-2-2112-5,119-2-2102-16,B,if,2,6,1,3,1,2,1,0,1,0,1,[2115]
119-2-2115-1,119-2-2112-5,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
119-2-2115-2,119-2-2112-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2112-6,119-2-2102-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2112-7,119-2-2102-16,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-2-2112-8,119-2-2102-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2112-9,119-2-2102-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2112-10,119-2-2102-16,B,if-else/switch,8,85,6,0,0,0,0,0,0,0,0,"[2116, 2117, 2121, 2122, 2123, 2124]"
119-2-2116-1,119-2-2112-10,B,if-else/switch,0,5,0,0,0,0,0,0,0,0,0,[]
119-2-2116-2,119-2-2112-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2117-1,119-2-2112-10,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
119-2-2117-2,119-2-2112-10,B,if,3,21,1,4,0,1,3,0,0,0,0,[2118]
119-2-2118-1,119-2-2117-2,B,if,1,5,1,1,0,0,1,0,0,0,0,[2119]
119-2-2119-1,119-2-2118-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2118-2,119-2-2117-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2118-3,119-2-2117-2,B,if,1,5,1,1,0,0,1,0,0,0,0,[2120]
119-2-2120-1,119-2-2118-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2121-1,119-2-2112-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2121-2,119-2-2112-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2122-1,119-2-2112-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2123-1,119-2-2112-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2112-11,119-2-2102-16,B,if-else/switch,5,18,2,2,0,0,2,0,0,0,0,"[2125, 2126]"
119-2-2125-1,119-2-2112-11,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
119-2-2125-2,119-2-2112-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2126-1,119-2-2112-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2126-2,119-2-2112-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2126-3,119-2-2112-11,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
119-2-2102-17,119-2-2101-13,B,if,2,14,1,8,2,5,3,0,0,2,2,[2127]
119-2-2127-1,119-2-2102-17,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-2-2127-2,119-2-2102-17,B,if,3,9,1,8,1,5,3,0,0,1,1,[2128]
119-2-2128-1,119-2-2127-2,D,Assignment,2,2,0,5,1,4,1,0,0,1,1,[]
119-2-2128-2,119-2-2127-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2128-3,119-2-2127-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2102-18,119-2-2101-13,B,if,3,9,1,5,1,3,2,0,1,0,1,[2129]
119-2-2129-1,119-2-2102-18,D,Assignment,1,1,0,3,1,3,0,0,1,0,1,[]
119-2-2129-2,119-2-2102-18,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2129-3,119-2-2102-18,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2102-19,119-2-2101-13,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2102-20,119-2-2101-13,B,if-else/switch,2,19,1,1,1,0,1,0,0,1,1,[2130]
119-2-2130-1,119-2-2102-20,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2130-2,119-2-2102-20,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-2-2102-21,119-2-2101-13,B,if,2,8,1,2,1,2,0,0,0,1,1,[2131]
119-2-2131-1,119-2-2102-21,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
119-2-2131-2,119-2-2102-21,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-2-2102-22,119-2-2101-13,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-2-2102-23,119-2-2101-13,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-2-2102-24,119-2-2101-13,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-2-2101-14,119-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2101-15,119-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-2-2101-16,119-2-0-0,B,if,3,11,1,2,1,1,1,0,1,0,1,[2132]
119-2-2132-1,119-2-2101-16,L,for/while,0,4,0,0,0,0,0,0,0,0,0,[]
119-2-2132-2,119-2-2101-16,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
119-2-2132-3,119-2-2101-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2101-17,119-2-0-0,B,if,2,5,1,1,1,0,1,0,0,1,1,[2133]
119-2-2133-1,119-2-2101-17,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-2-2133-2,119-2-2101-17,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-2-2101-18,119-2-0-0,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
119-2-2101-19,119-2-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
119-2-2101-20,119-2-0-0,D,Assignment,10,12,0,9,1,8,1,0,0,1,1,[]
119-3-0-0,119-0-0-0,F,lazy_vacuum_heap,5,38,1,21,6,12,9,0,1,5,6,[2135]
119-3-2135-1,119-3-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-3-2135-2,119-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-3-2135-3,119-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-3-2135-4,119-3-0-0,L,for/while,9,23,1,15,4,9,6,0,1,3,4,[2136]
119-3-2136-1,119-3-2135-4,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-3-2136-2,119-3-2135-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
119-3-2136-3,119-3-2135-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-3-2136-4,119-3-2135-4,D,Assignment,2,1,0,5,1,4,1,0,1,0,1,[]
119-3-2136-5,119-3-2135-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-3-2136-6,119-3-2135-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-3-2136-7,119-3-2135-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-3-2136-8,119-3-2135-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
119-3-2136-9,119-3-2135-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-3-2135-5,119-3-0-0,D,Assignment,5,6,0,4,1,3,1,0,0,1,1,[]
119-4-0-0,119-0-0-0,F,lazy_vacuum_page,7,41,1,25,2,14,11,0,0,2,2,[2138]
119-4-2138-1,119-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-4-2138-2,119-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-4-2138-3,119-4-0-0,L,for/while,6,14,1,13,0,8,5,0,0,0,0,[2139]
119-4-2139-1,119-4-2138-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-4-2139-2,119-4-2138-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-4-2139-3,119-4-2138-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-4-2139-4,119-4-2138-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-4-2139-5,119-4-2138-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-4-2139-6,119-4-2138-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-4-2138-4,119-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-4-2138-5,119-4-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-4-2138-6,119-4-0-0,B,if,3,11,1,8,1,5,3,0,0,1,1,[2140]
119-4-2140-1,119-4-2138-6,D,Assignment,2,4,0,5,1,4,1,0,0,1,1,[]
119-4-2140-2,119-4-2138-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-4-2140-3,119-4-2138-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-4-2138-7,119-4-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
119-5-0-0,119-0-0-0,F,lazy_vacuum_index,9,22,1,14,2,6,8,0,0,2,2,[2142]
119-5-2142-1,119-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-5-2142-2,119-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-5-2142-3,119-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-5-2142-4,119-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-5-2142-5,119-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-5-2142-6,119-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-5-2142-7,119-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-5-2142-8,119-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-5-2142-9,119-5-0-0,D,Assignment,4,5,0,3,1,2,1,0,0,1,1,[]
119-6-0-0,119-0-0-0,F,lazy_cleanup_index,11,41,1,16,2,8,8,0,0,2,2,[2144]
119-6-2144-1,119-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-6-2144-2,119-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-6-2144-3,119-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-6-2144-4,119-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-6-2144-5,119-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-6-2144-6,119-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-6-2144-7,119-6-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
119-6-2144-8,119-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-6-2144-9,119-6-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-6-2144-10,119-6-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
119-6-2144-11,119-6-0-0,D,Assignment,3,11,0,2,1,1,1,0,0,1,1,[]
119-7-0-0,119-0-0-0,F,lazy_truncate_heap,12,69,1,19,8,12,7,0,1,7,8,[2146]
119-7-2146-1,119-7-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-7-2146-2,119-7-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-7-2146-3,119-7-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-7-2146-4,119-7-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
119-7-2146-5,119-7-0-0,B,if,2,7,1,3,1,2,1,0,0,1,1,[2147]
119-7-2147-1,119-7-2146-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-7-2147-2,119-7-2146-5,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
119-7-2146-6,119-7-0-0,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
119-7-2146-7,119-7-0-0,B,if,1,6,1,1,1,1,0,0,0,1,1,[2148]
119-7-2148-1,119-7-2146-7,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
119-7-2146-8,119-7-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
119-7-2146-9,119-7-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-7-2146-10,119-7-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-7-2146-11,119-7-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-7-2146-12,119-7-0-0,D,Assignment,5,6,0,4,1,3,1,0,0,1,1,[]
119-8-0-0,119-0-0-0,F,count_nondeletable_pages,3,72,1,13,2,5,8,0,0,2,2,[2150]
119-8-2150-1,119-8-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-8-2150-2,119-8-0-0,L,for/while,9,61,1,10,2,3,7,0,0,2,2,[2151]
119-8-2151-1,119-8-2150-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-8-2151-2,119-8-2150-2,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
119-8-2151-3,119-8-2150-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-8-2151-4,119-8-2150-2,B,if,1,6,1,0,1,0,0,0,0,1,1,[2152]
119-8-2152-1,119-8-2151-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-8-2151-5,119-8-2150-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-8-2151-6,119-8-2150-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-8-2151-7,119-8-2150-2,L,for/while,2,20,1,4,0,2,2,0,0,0,0,[2153]
119-8-2153-1,119-8-2151-7,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-8-2153-2,119-8-2151-7,B,if,1,5,1,1,0,0,1,0,0,0,0,[2154]
119-8-2154-1,119-8-2153-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-8-2151-8,119-8-2150-2,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
119-8-2151-9,119-8-2150-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-8-2150-3,119-8-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
119-9-0-0,119-0-0-0,F,lazy_space_alloc,4,24,1,6,0,2,4,0,0,0,0,[2156]
119-9-2156-1,119-9-0-0,B,if-else/switch,6,17,2,1,0,0,1,0,0,0,0,"[2157, 2158]"
119-9-2157-1,119-9-2156-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-9-2157-2,119-9-2156-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-9-2157-3,119-9-2156-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-9-2157-4,119-9-2156-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-9-2157-5,119-9-2156-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-9-2158-1,119-9-2156-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-9-2156-2,119-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-9-2156-3,119-9-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-9-2156-4,119-9-0-0,D,Assignment,2,2,0,2,0,1,1,0,0,0,0,[]
119-10-0-0,119-0-0-0,F,lazy_record_dead_tuple,1,5,1,4,0,2,2,0,0,0,0,[2160]
119-10-2160-1,119-10-0-0,B,if,2,5,1,4,0,2,2,0,0,0,0,[2161]
119-10-2161-1,119-10-2160-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
119-10-2161-2,119-10-2160-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
119-11-0-0,119-0-0-0,F,lazy_tid_reaped,3,10,1,7,1,5,2,0,1,0,1,[2163]
119-11-2163-1,119-11-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-11-2163-2,119-11-0-0,D,Assignment,5,5,0,4,1,3,1,0,1,0,1,[]
119-11-2163-3,119-11-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
119-12-0-0,119-0-0-0,F,vac_cmp_itemptr,8,22,1,8,0,4,4,0,0,0,0,[2165]
119-12-2165-1,119-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-12-2165-2,119-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-12-2165-3,119-12-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-12-2165-4,119-12-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-12-2165-5,119-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-12-2165-6,119-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
119-12-2165-7,119-12-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
119-12-2165-8,119-12-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
