uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
114-0-0-0,,C,backend.commands.trigger.c,45,3932,44,787,75,344,443,0,21,54,75,"[1281, 1299, 1311, 1314, 1316, 1320, 1326, 1334, 1346, 1348, 1353, 1355, 1360, 1362, 1367, 1369, 1375, 1378, 1383, 1385, 1390, 1393, 1398, 1400, 1408, 1411, 1417, 1420, 1425, 1433, 1435, 1440, 1442, 1445, 1449, 1453, 1455, 1460, 1463, 1465, 1467, 1470, 1489, 1491]"
114-0-1279-1,114-0-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
114-1-0-0,114-0-0-0,F,CreateTrigger,56,338,1,78,14,27,51,0,1,13,14,[1281]
114-1-1281-1,114-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
114-1-1281-2,114-1-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
114-1-1281-3,114-1-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
114-1-1281-4,114-1-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
114-1-1281-5,114-1-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
114-1-1281-6,114-1-0-0,B,if,3,17,1,2,0,0,2,0,0,0,0,[1282]
114-1-1282-1,114-1-1281-6,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
114-1-1282-2,114-1-1281-6,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
114-1-1282-3,114-1-1281-6,B,if,2,8,1,1,0,0,1,0,0,0,0,[1283]
114-1-1283-1,114-1-1282-3,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
114-1-1283-2,114-1-1282-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
114-1-1281-7,114-1-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
114-1-1281-8,114-1-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
114-1-1281-9,114-1-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
114-1-1281-10,114-1-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
114-1-1281-11,114-1-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
114-1-1281-12,114-1-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
114-1-1281-13,114-1-0-0,B,if,1,19,1,1,0,0,1,0,0,0,0,[1284]
114-1-1284-1,114-1-1281-13,B,if-else/switch,1,12,1,1,0,0,1,0,0,0,0,[1285]
114-1-1285-1,114-1-1284-1,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
114-1-1281-14,114-1-0-0,B,if,1,12,1,1,1,1,0,0,1,0,1,[1286]
114-1-1286-1,114-1-1281-14,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
114-1-1281-15,114-1-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
