uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
116-4-1714-21,116-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1714-22,116-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1714-23,116-4-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
116-4-1714-24,116-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1714-25,116-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1714-26,116-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1714-27,116-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1714-28,116-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1714-29,116-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1714-30,116-4-0-0,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
116-4-1714-31,116-4-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-4-1714-32,116-4-0-0,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
116-4-1714-33,116-4-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-4-1714-34,116-4-0-0,L,for/while,5,145,1,5,0,2,3,0,0,0,0,[1716]
116-4-1716-1,116-4-1714-34,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1716-2,116-4-1714-34,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
116-4-1716-3,116-4-1714-34,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
116-4-1716-4,116-4-1714-34,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1716-5,116-4-1714-34,B,if-else/switch,10,126,8,1,0,0,1,0,0,0,0,"[1717, 1722, 1723, 1724, 1725, 1726, 1727, 1728]"
116-4-1717-1,116-4-1716-5,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
116-4-1717-2,116-4-1716-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1717-3,116-4-1716-5,B,if-else/switch,5,55,2,2,0,0,2,0,0,0,0,"[1718, 1721]"
116-4-1718-1,116-4-1717-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1718-2,116-4-1717-3,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
116-4-1718-3,116-4-1717-3,B,if-else/switch,4,21,2,3,0,1,2,0,0,0,0,"[1719, 1720]"
116-4-1719-1,116-4-1718-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1719-2,116-4-1718-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1720-1,116-4-1718-3,D,Assignment,1,5,0,1,0,0,1,0,0,0,0,[]
116-4-1720-2,116-4-1718-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1721-1,116-4-1717-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1721-2,116-4-1717-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1722-1,116-4-1716-5,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
116-4-1722-2,116-4-1716-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1722-3,116-4-1716-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1723-1,116-4-1716-5,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
116-4-1723-2,116-4-1716-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1723-3,116-4-1716-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-4-1728-1,116-4-1716-5,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
116-4-1714-35,116-4-0-0,D,Assignment,1,31,0,1,0,0,1,0,0,0,0,[]
116-4-1714-36,116-4-0-0,L,for/while,3,23,1,2,1,1,1,0,0,1,1,[1729]
116-4-1729-1,116-4-1714-36,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-4-1729-2,116-4-1714-36,B,if-else/switch,1,13,2,0,0,0,0,0,0,0,0,"[1730, 1731]"
116-4-1730-1,116-4-1729-2,D,Assignment,1,3,0,5,1,5,0,0,1,0,1,[]
116-4-1729-3,116-4-1714-36,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
116-4-1714-37,116-4-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
116-5-0-0,116-0-0-0,F,DefineEnum,11,113,1,12,4,4,8,0,0,4,4,[1733]
116-5-1733-1,116-5-0-0,D,Assignment,3,2,0,3,0,2,1,0,0,0,0,[]
116-5-1733-2,116-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-5-1733-3,116-5-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
116-5-1733-4,116-5-0-0,D,Assignment,2,4,0,1,1,0,1,0,0,1,1,[]
116-5-1733-5,116-5-0-0,B,if,1,7,1,0,0,0,0,0,0,0,0,[1734]
116-5-1734-1,116-5-1733-5,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
116-5-1733-6,116-5-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
116-5-1733-7,116-5-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
116-5-1733-8,116-5-0-0,D,Assignment,1,31,0,1,0,0,1,0,0,0,0,[]
116-5-1733-9,116-5-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
116-5-1733-10,116-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-5-1733-11,116-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-0-0,116-0-0-0,F,findTypeInputFunction,12,62,1,21,5,9,12,0,0,5,5,[1736]
116-6-1736-1,116-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-1736-2,116-6-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-6-1736-3,116-6-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-6-1736-4,116-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-1736-5,116-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-1736-6,116-6-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-6-1736-7,116-6-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-6-1736-8,116-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-1736-9,116-6-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-6-1736-10,116-6-0-0,B,if,3,7,1,5,1,2,3,0,0,1,1,[1737]
116-6-1737-1,116-6-1736-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-1737-2,116-6-1736-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-6-1737-3,116-6-1736-10,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-6-1736-11,116-6-0-0,B,if,3,16,1,2,1,1,1,0,0,1,1,[1738]
116-6-1738-1,116-6-1736-11,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
116-6-1738-2,116-6-1736-11,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
116-6-1738-3,116-6-1736-11,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
116-6-1736-12,116-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-7-0-0,116-0-0-0,F,findTypeOutputFunction,7,46,1,13,3,7,6,0,0,3,3,[1740]
116-7-1740-1,116-7-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-7-1740-2,116-7-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-7-1740-3,116-7-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-7-1740-4,116-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-7-1740-5,116-7-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-7-1740-6,116-7-0-0,B,if,3,16,1,2,1,1,1,0,0,1,1,[1741]
116-7-1741-1,116-7-1740-6,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
116-7-1741-2,116-7-1740-6,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
116-7-1741-3,116-7-1740-6,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
116-7-1740-7,116-7-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-8-0-0,116-0-0-0,F,findTypeReceiveFunction,7,26,1,9,2,4,5,0,0,2,2,[1743]
116-8-1743-1,116-8-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-8-1743-2,116-8-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-8-1743-3,116-8-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-8-1743-4,116-8-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-8-1743-5,116-8-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-8-1743-6,116-8-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-8-1743-7,116-8-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-9-0-0,116-0-0-0,F,findTypeSendFunction,3,18,1,5,1,3,2,0,0,1,1,[1745]
116-9-1745-1,116-9-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
116-9-1745-2,116-9-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-9-1745-3,116-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
116-10-0-0,116-0-0-0,F,findTypeTypmodinFunction,5,22,1,5,1,3,2,0,0,1,1,[1747]
116-10-1747-1,116-10-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-10-1747-2,116-10-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-10-1747-3,116-10-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
116-10-1747-4,116-10-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
116-10-1747-5,116-10-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
116-11-0-0,116-0-0-0,F,findTypeTypmodoutFunction,5,22,1,5,1,3,2,0,0,1,1,[1749]
116-11-1749-1,116-11-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
116-11-1749-2,116-11-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
116-11-1749-3,116-11-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
