uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
117-3-1829-17,117-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-18,117-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-19,117-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-20,117-3-0-0,L,for/while,2,87,1,4,0,2,2,0,0,0,0,[1830]
117-3-1830-1,117-3-1829-20,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1830-2,117-3-1829-20,B,if-else/switch,3,82,1,2,0,1,1,0,0,0,0,[1831]
117-3-1831-1,117-3-1830-2,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-3-1831-2,117-3-1830-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1831-3,117-3-1830-2,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
117-3-1829-21,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-22,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-23,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-24,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-25,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-26,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-27,117-3-0-0,B,if,2,8,1,2,0,1,1,0,0,0,0,[1832]
117-3-1832-1,117-3-1829-27,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1832-2,117-3-1829-27,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-3-1829-28,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-29,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-30,117-3-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-3-1829-31,117-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1829-32,117-3-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
117-3-1829-33,117-3-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-3-1829-34,117-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1829-35,117-3-0-0,B,if-else/switch,1,22,1,0,0,0,0,0,0,0,0,[1833]
117-3-1833-1,117-3-1829-35,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-3-1829-36,117-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1829-37,117-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1829-38,117-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-3-1829-39,117-3-0-0,B,if,4,8,1,4,0,0,4,0,0,0,0,[1834]
117-3-1834-1,117-3-1829-39,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1834-2,117-3-1829-39,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1834-3,117-3-1829-39,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1834-4,117-3-1829-39,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-40,117-3-0-0,B,if,2,5,1,2,0,0,2,0,0,0,0,[1835]
117-3-1835-1,117-3-1829-40,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1835-2,117-3-1829-40,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-41,117-3-0-0,B,if,2,5,1,2,0,0,2,0,0,0,0,[1836]
117-3-1836-1,117-3-1829-41,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1836-2,117-3-1829-41,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-42,117-3-0-0,B,if,2,5,1,2,0,0,2,0,0,0,0,[1837]
117-3-1837-1,117-3-1829-42,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1837-2,117-3-1829-42,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-43,117-3-0-0,B,if,2,5,1,2,0,0,2,0,0,0,0,[1838]
117-3-1838-1,117-3-1829-43,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1838-2,117-3-1829-43,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-44,117-3-0-0,B,if,2,5,1,2,0,0,2,0,0,0,0,[1839]
117-3-1839-1,117-3-1829-44,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1839-2,117-3-1829-44,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-45,117-3-0-0,B,if,2,15,1,2,0,0,2,0,0,0,0,[1840]
117-3-1840-1,117-3-1829-45,B,if-else/switch,2,11,1,1,0,0,1,0,0,0,0,[1841]
117-3-1841-1,117-3-1840-1,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
117-3-1841-2,117-3-1840-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
117-3-1840-2,117-3-1829-45,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-46,117-3-0-0,B,if,2,5,1,2,0,0,2,0,0,0,0,[1842]
117-3-1842-1,117-3-1829-46,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1842-2,117-3-1829-46,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-47,117-3-0-0,B,if,2,9,1,2,0,0,2,0,0,0,0,[1843]
117-3-1843-1,117-3-1829-47,D,Assignment,1,5,0,1,0,0,1,0,0,0,0,[]
117-3-1843-2,117-3-1829-47,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-48,117-3-0-0,D,Assignment,6,2,0,6,0,5,1,0,0,0,0,[]
117-3-1829-49,117-3-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
117-3-1829-50,117-3-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
117-3-1829-51,117-3-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-3-1829-52,117-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-3-1829-53,117-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-3-1829-54,117-3-0-0,B,if-else/switch,0,8,0,0,0,0,0,0,0,0,0,[]
117-3-1829-55,117-3-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-4-0-0,117-0-0-0,F,AlterRoleSet,12,103,1,21,6,12,9,0,0,6,6,[1845]
117-4-1845-1,117-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1845-2,117-4-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-4-1845-3,117-4-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
117-4-1845-4,117-4-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-4-1845-5,117-4-0-0,B,if-else/switch,2,15,2,0,0,0,0,0,0,0,0,"[1846, 1847]"
117-4-1846-1,117-4-1845-5,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-4-1847-1,117-4-1845-5,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
117-4-1845-6,117-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-4-1845-7,117-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1845-8,117-4-0-0,B,if-else/switch,9,51,2,6,1,3,3,0,0,1,1,"[1848, 1851]"
117-4-1848-1,117-4-1845-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1848-2,117-4-1845-8,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
117-4-1848-3,117-4-1845-8,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
117-4-1848-4,117-4-1845-8,B,if-else/switch,5,11,2,2,0,0,2,0,0,0,0,"[1849, 1850]"
117-4-1849-1,117-4-1848-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1849-2,117-4-1848-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1849-3,117-4-1848-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1850-1,117-4-1848-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1850-2,117-4-1848-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1851-1,117-4-1845-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-4-1851-2,117-4-1845-8,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
117-4-1851-3,117-4-1845-8,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
117-4-1851-4,117-4-1845-8,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
117-4-1851-5,117-4-1845-8,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
117-4-1845-9,117-4-0-0,D,Assignment,6,2,0,6,0,5,1,0,0,0,0,[]
117-4-1845-10,117-4-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
117-4-1845-11,117-4-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
117-4-1845-12,117-4-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-5-0-0,117-0-0-0,F,DropRole,5,161,1,20,15,11,9,0,0,15,15,[1853]
117-5-1853-1,117-5-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-5-1853-2,117-5-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-5-1853-3,117-5-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-5-1853-4,117-5-0-0,L,for/while,22,133,1,18,12,11,7,0,0,12,12,[1854]
117-5-1854-1,117-5-1853-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-5-1854-2,117-5-1853-4,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
117-5-1854-3,117-5-1853-4,B,if,1,17,1,0,0,0,0,0,0,0,0,[1855]
117-5-1855-1,117-5-1854-3,B,if-else/switch,0,12,2,0,0,0,0,0,0,0,0,"[1856, 1857]"
117-5-1854-4,117-5-1853-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-5-1854-5,117-5-1853-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-5-1854-6,117-5-1853-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-5-1854-7,117-5-1853-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-5-1854-8,117-5-1853-4,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
117-5-1854-9,117-5-1853-4,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
117-5-1854-10,117-5-1853-4,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
117-5-1854-11,117-5-1853-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
117-5-1854-12,117-5-1853-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-5-1854-13,117-5-1853-4,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
117-5-1854-14,117-5-1853-4,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
117-5-1854-15,117-5-1853-4,L,for/while,1,4,1,2,1,2,0,0,0,1,1,[1858]
117-5-1858-1,117-5-1854-15,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
117-5-1854-16,117-5-1853-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-5-1854-17,117-5-1853-4,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
117-5-1854-18,117-5-1853-4,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
117-5-1854-19,117-5-1853-4,L,for/while,1,4,1,2,1,2,0,0,0,1,1,[1859]
117-5-1859-1,117-5-1854-19,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
117-5-1854-20,117-5-1853-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-5-1854-21,117-5-1853-4,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
117-5-1854-22,117-5-1853-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-5-1853-5,117-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-6-0-0,117-0-0-0,F,RenameRole,21,113,1,24,6,13,11,0,0,6,6,[1861]
117-6-1861-1,117-6-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-6-1861-2,117-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-6-1861-3,117-6-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
117-6-1861-4,117-6-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-6-1861-5,117-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-6-1861-6,117-6-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-6-1861-7,117-6-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-6-1861-8,117-6-0-0,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
117-6-1861-9,117-6-0-0,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
117-6-1861-10,117-6-0-0,B,if-else/switch,2,14,2,0,0,0,0,0,0,0,0,"[1862, 1863]"
117-6-1862-1,117-6-1861-10,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-6-1863-1,117-6-1861-10,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-6-1861-11,117-6-0-0,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
117-6-1861-12,117-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-6-1861-13,117-6-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
117-6-1861-14,117-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-6-1861-15,117-6-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
117-6-1861-16,117-6-0-0,B,if,2,9,1,2,0,0,2,0,0,0,0,[1864]
117-6-1864-1,117-6-1861-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-6-1864-2,117-6-1861-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
117-6-1861-17,117-6-0-0,D,Assignment,6,1,0,6,0,5,1,0,0,0,0,[]
117-6-1861-18,117-6-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
117-6-1861-19,117-6-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
117-6-1861-20,117-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-6-1861-21,117-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-7-0-0,117-0-0-0,F,GrantRole,5,55,1,8,4,3,5,0,1,3,4,[1866]
117-7-1866-1,117-7-0-0,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
117-7-1866-2,117-7-0-0,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
117-7-1866-3,117-7-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-7-1866-4,117-7-0-0,L,for/while,5,22,1,5,1,2,3,0,0,1,1,[1867]
117-7-1867-1,117-7-1866-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-7-1867-2,117-7-1866-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-7-1867-3,117-7-1866-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-7-1867-4,117-7-1866-4,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
117-7-1867-5,117-7-1866-4,B,if-else/switch,0,8,0,0,0,0,0,0,0,0,0,[]
117-7-1866-5,117-7-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
117-8-0-0,117-0-0-0,F,DropOwnedObjects,2,16,1,4,1,2,2,0,1,0,1,[1869]
117-8-1869-1,117-8-0-0,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
117-8-1869-2,117-8-0-0,L,for/while,2,9,1,2,0,1,1,0,0,0,0,[1870]
117-8-1870-1,117-8-1869-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
117-8-1870-2,117-8-1869-2,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
117-9-0-0,117-0-0-0,F,ReassignOwnedObjects,4,25,1,6,2,3,3,0,1,1,2,[1872]
