uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
91-1-2347-3,91-1-2346-3,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
91-1-2347-4,91-1-2346-3,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
91-1-2347-5,91-1-2346-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2346-4,91-1-2339-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2348-1,91-1-2339-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2348-2,91-1-2339-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2348-3,91-1-2339-14,L,for/while,2,6,1,2,1,1,1,0,1,0,1,[2349]
91-1-2349-1,91-1-2348-3,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
91-1-2349-2,91-1-2348-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2348-4,91-1-2339-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2339-15,91-1-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2339-16,91-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2339-17,91-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2339-18,91-1-0-0,B,if,2,56,1,27,2,13,14,0,1,1,2,[2350]
91-1-2350-1,91-1-2339-18,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2350-2,91-1-2339-18,L,for/while,4,52,1,25,2,12,13,0,1,1,2,[2351]
91-1-2351-1,91-1-2350-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-1-2351-2,91-1-2350-2,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
91-1-2351-3,91-1-2350-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2351-4,91-1-2350-2,B,if,5,44,1,18,1,8,10,0,1,0,1,[2352]
91-1-2352-1,91-1-2351-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2352-2,91-1-2351-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
91-1-2352-3,91-1-2351-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2352-4,91-1-2351-4,L,for/while,2,35,1,13,1,7,6,0,1,0,1,[2353]
91-1-2353-1,91-1-2352-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2353-2,91-1-2352-4,B,if,6,30,1,11,1,6,5,0,1,0,1,[2354]
91-1-2354-1,91-1-2353-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2354-2,91-1-2353-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2354-3,91-1-2353-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2354-4,91-1-2353-2,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
91-1-2354-5,91-1-2353-2,D,Assignment,3,2,0,5,1,4,1,0,1,0,1,[]
91-1-2354-6,91-1-2353-2,B,if,2,5,1,2,0,0,2,0,0,0,0,[2355]
91-1-2355-1,91-1-2354-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2355-2,91-1-2354-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2352-5,91-1-2351-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2339-19,91-1-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2339-20,91-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2339-21,91-1-0-0,L,for/while,1,5,1,0,0,0,0,0,0,0,0,[2356]
91-1-2356-1,91-1-2339-21,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2339-22,91-1-0-0,L,for/while,2,10,1,3,0,2,1,0,0,0,0,[2357]
91-1-2357-1,91-1-2339-22,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-1-2357-2,91-1-2339-22,L,for/while,1,5,1,0,0,0,0,0,0,0,0,[2358]
91-1-2358-1,91-1-2357-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2339-23,91-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2339-24,91-1-0-0,D,Assignment,2,2,0,3,1,2,1,0,1,0,1,[]
91-1-2339-25,91-1-0-0,B,if,7,49,1,15,3,9,6,0,3,0,3,[2359]
91-1-2359-1,91-1-2339-25,D,Assignment,1,5,0,1,0,0,1,0,0,0,0,[]
91-1-2359-2,91-1-2339-25,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2359-3,91-1-2339-25,L,for/while,3,12,1,3,1,1,2,0,1,0,1,[2360]
91-1-2360-1,91-1-2359-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2360-2,91-1-2359-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2360-3,91-1-2359-3,D,Assignment,2,4,0,1,1,1,0,0,1,0,1,[]
91-1-2359-4,91-1-2339-25,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
91-1-2359-5,91-1-2339-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2359-6,91-1-2339-25,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
91-1-2359-7,91-1-2339-25,L,for/while,2,7,1,7,1,6,1,0,1,0,1,[2361]
91-1-2361-1,91-1-2359-7,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-1-2361-2,91-1-2359-7,D,Assignment,1,2,0,4,1,4,0,0,1,0,1,[]
91-1-2339-26,91-1-0-0,B,if,2,8,1,3,3,3,0,0,0,3,3,[2362]
91-1-2362-1,91-1-2339-26,D,Assignment,1,3,0,2,2,2,0,0,0,2,2,[]
91-1-2362-2,91-1-2339-26,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
91-1-2339-27,91-1-0-0,B,if,1,13,1,10,2,8,2,0,0,2,2,[2363]
91-1-2363-1,91-1-2339-27,L,for/while,3,10,1,10,2,8,2,0,0,2,2,[2364]
91-1-2364-1,91-1-2363-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-1-2364-2,91-1-2363-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2364-3,91-1-2363-1,D,Assignment,1,3,0,5,2,5,0,0,0,2,2,[]
91-1-2339-28,91-1-0-0,B,if,1,21,1,13,0,5,8,0,0,0,0,[2365]
91-1-2365-1,91-1-2339-28,L,for/while,9,18,1,13,0,5,8,0,0,0,0,[2366]
91-1-2366-1,91-1-2365-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-1-2366-2,91-1-2365-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2366-3,91-1-2365-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2366-4,91-1-2365-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2366-5,91-1-2365-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2366-6,91-1-2365-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2366-7,91-1-2365-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-1-2366-8,91-1-2365-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2366-9,91-1-2365-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-1-2339-29,91-1-0-0,B,if,1,12,1,0,0,0,0,0,0,0,0,[2367]
91-1-2367-1,91-1-2339-29,B,if,0,9,0,0,0,0,0,0,0,0,0,[]
91-1-2339-30,91-1-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
91-1-2339-31,91-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-1-2339-32,91-1-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
91-2-0-0,91-0-0-0,F,compute_index_stats,4,137,1,45,2,15,30,0,1,1,2,[2369]
91-2-2369-1,91-2-0-0,D,Assignment,1,5,0,1,0,0,1,0,0,0,0,[]
91-2-2369-2,91-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2369-3,91-2-0-0,L,for/while,18,120,1,41,2,14,27,0,1,1,2,[2370]
91-2-2370-1,91-2-2369-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-2-2370-2,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-3,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-4,91-2-2369-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-2-2370-5,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-6,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-7,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-8,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-9,91-2-2369-3,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
91-2-2370-10,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-11,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-12,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-13,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-14,91-2-2369-3,L,for/while,5,41,1,14,1,6,8,0,0,1,1,[2371]
91-2-2371-1,91-2-2370-14,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2371-2,91-2-2370-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2371-3,91-2-2370-14,B,if,1,5,1,0,0,0,0,0,0,0,0,[2372]
91-2-2372-1,91-2-2371-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-2-2371-4,91-2-2370-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2371-5,91-2-2370-14,B,if,2,25,1,10,1,5,5,0,0,1,1,[2373]
91-2-2373-1,91-2-2371-5,D,Assignment,1,5,0,1,1,1,0,0,0,1,1,[]
91-2-2373-2,91-2-2371-5,L,for/while,5,9,1,9,0,4,5,0,0,0,0,[2374]
91-2-2374-1,91-2-2373-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2374-2,91-2-2373-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2374-3,91-2-2373-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2374-4,91-2-2373-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2374-5,91-2-2373-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2370-15,91-2-2369-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-2-2370-16,91-2-2369-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2370-17,91-2-2369-3,B,if,2,17,1,7,1,3,4,0,1,0,1,[2375]
91-2-2375-1,91-2-2370-17,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2375-2,91-2-2370-17,L,for/while,4,13,1,6,1,3,3,0,1,0,1,[2376]
91-2-2376-1,91-2-2375-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-2-2376-2,91-2-2375-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2376-3,91-2-2375-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2376-4,91-2-2375-2,D,Assignment,3,4,0,2,1,2,0,0,1,0,1,[]
91-2-2370-18,91-2-2369-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-2-2369-4,91-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-0-0,91-0-0-0,F,examine_attribute,11,64,1,9,2,1,8,0,0,2,2,[2378]
91-3-2378-1,91-3-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-3-2378-2,91-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-3-2378-3,91-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-3-2378-4,91-3-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
91-3-2378-5,91-3-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-3-2378-6,91-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-2378-7,91-3-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
91-3-2378-8,91-3-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-2378-9,91-3-0-0,L,for/while,4,7,1,4,0,0,4,0,0,0,0,[2379]
91-3-2379-1,91-3-2378-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-2379-2,91-3-2378-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-2379-3,91-3-2378-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-2379-4,91-3-2378-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-3-2378-10,91-3-0-0,B,if-else/switch,0,5,0,0,0,0,0,0,0,0,0,[]
91-3-2378-11,91-3-0-0,B,if,0,7,1,0,0,0,0,0,0,0,0,[2380]
91-4-0-0,91-0-0-0,F,BlockSampler_Init,4,9,1,6,0,2,4,0,0,0,0,[2382]
91-4-2382-1,91-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-4-2382-2,91-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-4-2382-3,91-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-4-2382-4,91-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-5-0-0,91-0-0-0,F,BlockSampler_HasMore,1,1,1,4,0,4,0,0,0,0,0,[2384]
91-5-2384-1,91-5-0-0,D,Assignment,4,1,0,4,0,4,0,0,0,0,0,[]
91-6-0-0,91-0-0-0,F,BlockSampler_Next,9,50,1,19,2,10,9,0,2,0,2,[2386]
91-6-2386-1,91-6-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-6-2386-2,91-6-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-6-2386-3,91-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
91-6-2386-4,91-6-0-0,B,if,2,6,1,2,0,1,1,0,0,0,0,[2387]
91-6-2387-1,91-6-2386-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-6-2387-2,91-6-2386-4,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
91-6-2386-5,91-6-0-0,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
91-6-2386-6,91-6-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-6-2386-7,91-6-0-0,L,for/while,3,9,1,5,0,2,3,0,0,0,0,[2388]
91-6-2388-1,91-6-2386-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-6-2388-2,91-6-2386-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-6-2388-3,91-6-2386-7,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-6-2386-8,91-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-6-2386-9,91-6-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
91-7-0-0,91-0-0-0,F,acquire_sample_rows,14,231,1,46,7,22,24,0,4,3,7,[2390]
91-7-2390-1,91-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2390-2,91-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2390-3,91-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2390-4,91-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2390-5,91-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2390-6,91-7-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
91-7-2390-7,91-7-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
91-7-2390-8,91-7-0-0,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
91-7-2390-9,91-7-0-0,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
91-7-2390-10,91-7-0-0,L,for/while,6,169,1,26,3,12,14,0,2,1,3,[2391]
91-7-2391-1,91-7-2390-10,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
91-7-2391-2,91-7-2390-10,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
91-7-2391-3,91-7-2390-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2391-4,91-7-2390-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-7-2391-5,91-7-2390-10,L,for/while,8,139,1,21,1,11,10,0,1,0,1,[2392]
91-7-2392-1,91-7-2391-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2392-2,91-7-2391-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-7-2392-3,91-7-2391-5,B,if,1,6,1,0,0,0,0,0,0,0,0,[2393]
91-7-2393-1,91-7-2392-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-7-2392-4,91-7-2391-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-7-2392-5,91-7-2391-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-7-2392-6,91-7-2391-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-7-2392-7,91-7-2391-5,B,if-else/switch,5,66,5,0,0,0,0,0,0,0,0,"[2394, 2395, 2396, 2398, 2399]"
91-7-2394-1,91-7-2392-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2394-2,91-7-2392-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2395-1,91-7-2392-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2396-1,91-7-2392-7,B,if,2,5,1,2,0,0,2,0,0,0,0,[2397]
91-7-2397-1,91-7-2396-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2397-2,91-7-2396-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2398-1,91-7-2392-7,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
91-7-2392-8,91-7-2391-5,B,if,1,45,1,9,1,4,5,0,1,0,1,[2400]
91-7-2400-1,91-7-2392-8,B,if-else/switch,3,28,1,9,1,4,5,0,1,0,1,[2401]
91-7-2401-1,91-7-2400-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-7-2401-2,91-7-2400-1,B,if,4,12,1,8,1,4,4,0,1,0,1,[2402]
91-7-2402-1,91-7-2401-2,D,Assignment,3,1,0,2,1,1,1,0,1,0,1,[]
91-7-2402-2,91-7-2401-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-7-2402-3,91-7-2401-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2402-4,91-7-2401-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-7-2401-3,91-7-2400-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2391-6,91-7-2390-10,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
91-7-2390-11,91-7-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
91-7-2390-12,91-7-0-0,B,if-else/switch,3,10,2,1,0,0,1,0,0,0,0,"[2403, 2404]"
91-7-2403-1,91-7-2390-12,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-7-2403-2,91-7-2390-12,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
91-7-2404-1,91-7-2390-12,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-7-2390-13,91-7-0-0,D,Assignment,7,8,0,7,0,6,1,0,0,0,0,[]
91-7-2390-14,91-7-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
91-8-0-0,91-0-0-0,F,random_fract,0,1,1,0,0,0,0,0,0,0,0,[2406]
91-9-0-0,91-0-0-0,F,init_selection_state,1,1,1,0,1,0,0,0,1,0,1,[2408]
91-9-2408-1,91-9-0-0,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
91-10-0-0,91-0-0-0,F,get_next_S,2,77,1,41,2,25,16,0,2,0,2,[2410]
91-10-2410-1,91-10-0-0,B,if-else/switch,8,73,2,40,2,24,16,0,2,0,2,"[2411, 2413]"
91-10-2411-1,91-10-2410-1,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
91-10-2411-2,91-10-2410-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2411-3,91-10-2410-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2411-4,91-10-2410-1,L,for/while,2,6,1,2,0,0,2,0,0,0,0,[2412]
91-10-2412-1,91-10-2411-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2412-2,91-10-2411-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2413-1,91-10-2410-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-10-2413-2,91-10-2410-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2413-3,91-10-2410-1,L,for/while,12,46,1,35,2,22,13,0,2,0,2,[2414]
91-10-2414-1,91-10-2413-3,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
91-10-2414-2,91-10-2413-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-10-2414-3,91-10-2413-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-10-2414-4,91-10-2413-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-10-2414-5,91-10-2413-3,D,Assignment,7,1,0,7,0,6,1,0,0,0,0,[]
91-10-2414-6,91-10-2413-3,D,Assignment,5,1,0,5,0,4,1,0,0,0,0,[]
91-10-2414-7,91-10-2413-3,B,if,1,5,1,3,0,2,1,0,0,0,0,[2415]
91-10-2415-1,91-10-2414-7,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-10-2414-8,91-10-2413-3,D,Assignment,5,1,0,5,0,4,1,0,0,0,0,[]
91-10-2414-9,91-10-2413-3,B,if-else/switch,4,10,2,3,0,1,2,0,0,0,0,"[2416, 2417]"
91-10-2416-1,91-10-2414-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2416-2,91-10-2414-9,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-10-2417-1,91-10-2414-9,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
91-10-2417-2,91-10-2414-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2414-10,91-10-2413-3,L,for/while,2,5,1,4,0,2,2,0,0,0,0,[2418]
91-10-2418-1,91-10-2414-10,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
91-10-2418-2,91-10-2414-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
91-10-2414-11,91-10-2413-3,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
91-10-2414-12,91-10-2413-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
