uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
112-5-770-1,112-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-2,112-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-3,112-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-4,112-5-0-0,L,for/while,9,41,1,25,5,14,11,0,2,3,5,[771]
112-5-771-1,112-5-770-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-771-2,112-5-770-4,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
112-5-771-3,112-5-770-4,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
112-5-771-4,112-5-770-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-771-5,112-5-770-4,B,if,0,5,1,0,0,0,0,0,0,0,0,[772]
112-5-771-6,112-5-770-4,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
112-5-771-7,112-5-770-4,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-5-771-8,112-5-770-4,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-5-771-9,112-5-770-4,B,if,2,21,1,11,2,6,5,0,1,1,2,[773]
112-5-773-1,112-5-771-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-773-2,112-5-771-9,L,for/while,6,13,1,10,2,6,4,0,1,1,2,[774]
112-5-774-1,112-5-773-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-774-2,112-5-773-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-5-774-3,112-5-773-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
112-5-774-4,112-5-773-2,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
112-5-774-5,112-5-773-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-5-774-6,112-5-773-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-5-770-5,112-5-0-0,B,if,1,25,1,9,2,3,6,0,1,1,2,[775]
112-5-775-1,112-5-770-5,L,for/while,3,22,1,9,2,3,6,0,1,1,2,[776]
112-5-776-1,112-5-775-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-776-2,112-5-775-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-5-776-3,112-5-775-1,L,for/while,6,13,1,8,2,3,5,0,1,1,2,[777]
112-5-777-1,112-5-776-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-777-2,112-5-776-3,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
112-5-777-3,112-5-776-3,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
112-5-777-4,112-5-776-3,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
112-5-777-5,112-5-776-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-5-777-6,112-5-776-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-6,112-5-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-5-770-7,112-5-0-0,B,if,1,26,1,11,2,6,5,0,0,2,2,[778]
112-5-778-1,112-5-770-7,L,for/while,3,23,1,11,2,6,5,0,0,2,2,[779]
112-5-779-1,112-5-778-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-779-2,112-5-778-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-779-3,112-5-778-1,L,for/while,5,16,1,8,2,5,3,0,0,2,2,[780]
112-5-780-1,112-5-779-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-780-2,112-5-779-3,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
112-5-780-3,112-5-779-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
112-5-780-4,112-5-779-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-5-780-5,112-5-779-3,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-5-770-8,112-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
112-5-770-9,112-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-10,112-5-0-0,D,Assignment,2,2,0,2,0,1,1,0,0,0,0,[]
112-5-770-11,112-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-12,112-5-0-0,L,for/while,2,11,1,3,0,1,2,0,0,0,0,[781]
112-5-781-1,112-5-770-12,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-781-2,112-5-770-12,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-13,112-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-14,112-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-15,112-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-16,112-5-0-0,L,for/while,3,6,1,4,1,2,2,0,0,1,1,[782]
112-5-782-1,112-5-770-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-782-2,112-5-770-16,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-5-782-3,112-5-770-16,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-17,112-5-0-0,L,for/while,6,31,1,11,4,7,4,0,0,4,4,[783]
112-5-783-1,112-5-770-17,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-783-2,112-5-770-17,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-5-783-3,112-5-770-17,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-783-4,112-5-770-17,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-783-5,112-5-770-17,B,if,2,6,1,3,2,2,1,0,0,2,2,[784]
112-5-784-1,112-5-783-5,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
112-5-784-2,112-5-783-5,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-5-783-6,112-5-770-17,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-5-770-18,112-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-19,112-5-0-0,L,for/while,3,6,1,4,1,2,2,0,0,1,1,[785]
112-5-785-1,112-5-770-19,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-785-2,112-5-770-19,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-5-785-3,112-5-770-19,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-5-770-20,112-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
112-5-770-21,112-5-0-0,L,for/while,1,6,1,2,0,1,1,0,0,0,0,[786]
112-5-786-1,112-5-770-21,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-5-770-22,112-5-0-0,B,if,2,11,1,2,1,1,1,0,0,1,1,[787]
112-5-787-1,112-5-770-22,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
112-5-787-2,112-5-770-22,L,for/while,1,6,1,2,0,1,1,0,0,0,0,[788]
112-5-788-1,112-5-787-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-6-0-0,112-0-0-0,F,truncate_check_rel,7,46,1,2,0,0,2,0,0,0,0,[790]
112-6-790-1,112-6-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-6-790-2,112-6-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
112-6-790-3,112-6-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
112-6-790-4,112-6-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-6-790-5,112-6-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-6-790-6,112-6-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
112-6-790-7,112-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-0-0,112-0-0-0,F,MergeAttributes,15,375,1,82,4,34,48,0,2,2,4,[792]
112-7-792-1,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-2,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-3,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-4,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-5,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-6,112-7-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-7-792-7,112-7-0-0,L,for/while,2,16,1,4,0,2,2,0,0,0,0,[793]
112-7-793-1,112-7-792-7,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-793-2,112-7-792-7,L,for/while,2,10,1,2,0,1,1,0,0,0,0,[794]
112-7-794-1,112-7-793-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-794-2,112-7-793-2,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-7-792-8,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-9,112-7-0-0,L,for/while,14,219,1,54,3,23,31,0,1,2,3,[795]
112-7-795-1,112-7-792-9,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-795-2,112-7-792-9,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
112-7-795-3,112-7-792-9,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-7-795-4,112-7-792-9,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-7-795-5,112-7-792-9,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
112-7-795-6,112-7-792-9,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-7-795-7,112-7-792-9,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-795-8,112-7-792-9,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-7-795-9,112-7-792-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-795-10,112-7-792-9,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-795-11,112-7-792-9,D,Assignment,2,2,0,2,0,1,1,0,0,0,0,[]
112-7-795-12,112-7-792-9,L,for/while,6,116,1,26,2,13,13,0,1,1,2,[796]
112-7-796-1,112-7-795-12,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-796-2,112-7-795-12,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-796-3,112-7-795-12,B,if,1,10,1,2,0,1,1,0,0,0,0,[797]
112-7-797-1,112-7-796-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-796-4,112-7-795-12,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
112-7-796-5,112-7-795-12,B,if-else/switch,11,47,2,9,1,5,4,0,0,1,1,"[798, 799]"
112-7-798-1,112-7-796-5,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
112-7-798-2,112-7-796-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-798-3,112-7-796-5,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
112-7-798-4,112-7-796-5,B,if,0,9,0,0,0,0,0,0,0,0,0,[]
112-7-798-5,112-7-796-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-798-6,112-7-796-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-799-1,112-7-796-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-799-2,112-7-796-5,D,Assignment,1,2,0,2,1,2,0,0,0,1,1,[]
112-7-799-3,112-7-796-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-799-4,112-7-796-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-799-5,112-7-796-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-796-6,112-7-795-12,B,if,6,38,1,8,0,3,5,0,0,0,0,[800]
112-7-800-1,112-7-796-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-800-2,112-7-796-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-800-3,112-7-796-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-800-4,112-7-796-6,L,for/while,1,8,1,3,0,2,1,0,0,0,0,[801]
112-7-801-1,112-7-800-4,B,if,1,5,1,3,0,2,1,0,0,0,0,[802]
112-7-802-1,112-7-801-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-800-5,112-7-796-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-800-6,112-7-796-6,B,if-else/switch,0,7,0,0,0,0,0,0,0,0,0,[]
112-7-795-13,112-7-792-9,B,if,2,31,1,16,0,4,12,0,0,0,0,[803]
112-7-803-1,112-7-795-13,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-803-2,112-7-795-13,L,for/while,4,25,1,13,0,2,11,0,0,0,0,[804]
112-7-804-1,112-7-803-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-804-2,112-7-803-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-804-3,112-7-803-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-804-4,112-7-803-2,B,if,8,14,1,8,0,0,8,0,0,0,0,[805]
112-7-805-1,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-2,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-3,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-4,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-5,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-6,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-7,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-805-8,112-7-804-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-795-14,112-7-792-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-10,112-7-0-0,B,if,3,70,1,11,1,6,5,0,1,0,1,[806]
112-7-806-1,112-7-792-10,L,for/while,4,55,1,9,1,5,4,0,1,0,1,[807]
112-7-807-1,112-7-806-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-807-2,112-7-806-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-807-3,112-7-806-1,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
112-7-807-4,112-7-806-1,B,if-else/switch,8,44,2,3,0,2,1,0,0,0,0,"[808, 810]"
112-7-808-1,112-7-807-4,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
112-7-808-2,112-7-807-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-808-3,112-7-807-4,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
112-7-808-4,112-7-807-4,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
112-7-808-5,112-7-807-4,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
112-7-808-6,112-7-807-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-808-7,112-7-807-4,B,if,2,5,1,2,0,0,2,0,0,0,0,[809]
112-7-809-1,112-7-808-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-809-2,112-7-808-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-810-1,112-7-807-4,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
112-7-806-2,112-7-792-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-806-3,112-7-792-10,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
112-7-792-11,112-7-0-0,B,if,1,14,1,1,0,0,1,0,0,0,0,[811]
112-7-811-1,112-7-792-11,L,for/while,2,11,1,1,0,0,1,0,0,0,0,[812]
112-7-812-1,112-7-811-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-812-2,112-7-811-1,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
112-7-792-12,112-7-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-792-13,112-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-7-792-14,112-7-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-7-792-15,112-7-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
112-8-0-0,112-0-0-0,F,MergeCheckConstraint,1,26,1,4,0,1,3,0,0,0,0,[814]
112-8-814-1,112-8-0-0,L,for/while,4,22,1,4,0,1,3,0,0,0,0,[815]
112-8-815-1,112-8-814-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-8-815-2,112-8-814-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-8-815-3,112-8-814-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-8-815-4,112-8-814-1,B,if,1,6,1,1,0,0,1,0,0,0,0,[816]
112-8-816-1,112-8-815-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-9-0-0,112-0-0-0,F,change_varattnos_walker,2,21,1,7,0,4,3,0,0,0,0,[818]
112-9-818-1,112-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-9-818-2,112-9-0-0,B,if,2,17,1,7,0,4,3,0,0,0,0,[819]
112-9-819-1,112-9-818-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
112-9-819-2,112-9-818-2,B,if,2,11,1,6,0,4,2,0,0,0,0,[820]
112-9-820-1,112-9-819-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-9-820-2,112-9-819-2,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
112-10-0-0,112-0-0-0,F,varattnos_map,3,21,1,6,0,4,2,0,0,0,0,[822]
112-10-822-1,112-10-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
112-10-822-2,112-10-0-0,L,for/while,2,15,1,3,0,2,1,0,0,0,0,[823]
112-10-823-1,112-10-822-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
112-10-823-2,112-10-822-2,L,for/while,1,9,1,3,0,2,1,0,0,0,0,[824]
112-10-824-1,112-10-823-2,B,if,1,6,1,3,0,2,1,0,0,0,0,[825]
112-10-825-1,112-10-824-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
