Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
91-1-2365-1,91-1-2366-5,D,Assignment,2,1,507,0,2,0,1,1,0,0,0,0,[]
91-1-2365-1,91-1-2366-6,D,Assignment,2,1,508,0,2,0,1,1,0,0,0,0,[]
91-1-2365-1,91-1-2366-7,D,Assignment,2,1,509,0,2,0,1,1,0,0,0,0,[]
91-1-2365-1,91-1-2366-8,D,Assignment,1,1,511,0,1,0,0,1,0,0,0,0,[]
91-1-2365-1,91-1-2366-9,B,if,0,2,513,0,0,0,0,0,0,0,0,0,[]
91-1-0-0,91-1-2339-29,B,if,1,12,522,1,0,0,0,0,0,0,0,0,[2367]
91-1-2339-29,91-1-2367-1,B,if,0,9,524,0,0,0,0,0,0,0,0,0,[]
91-1-0-0,91-1-2339-30,D,Assignment,1,1,541,0,1,1,1,0,0,0,1,1,[]
91-1-0-0,91-1-2339-31,D,Assignment,1,1,548,0,1,0,0,1,0,0,0,0,[]
91-1-0-0,91-1-2339-32,D,Assignment,1,1,552,0,0,1,0,0,0,0,1,1,[]
91-0-0-0,91-2-0-0,F,compute_index_stats,4,137,567,1,45,2,15,30,0,1,1,2,[2369]
91-2-0-0,91-2-2369-1,D,Assignment,1,5,574,0,1,0,0,1,0,0,0,0,[]
91-2-0-0,91-2-2369-2,D,Assignment,2,1,579,0,2,0,1,1,0,0,0,0,[]
91-2-0-0,91-2-2369-3,L,for/while,18,120,581,1,41,2,14,27,0,1,1,2,[2370]
91-2-2369-3,91-2-2370-1,D,Assignment,3,1,583,0,3,0,2,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-2,D,Assignment,1,1,584,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-3,D,Assignment,1,1,585,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-4,B,if,0,2,598,0,0,0,0,0,0,0,0,0,[]
91-2-2369-3,91-2-2370-5,D,Assignment,1,1,606,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-6,D,Assignment,1,1,607,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-7,D,Assignment,1,1,609,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-8,D,Assignment,1,1,612,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-9,D,Assignment,1,3,615,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-10,D,Assignment,1,1,620,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-11,D,Assignment,1,1,621,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-12,D,Assignment,1,1,622,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-13,D,Assignment,1,1,623,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-14,L,for/while,5,41,624,1,14,1,6,8,0,0,1,1,[2371]
91-2-2370-14,91-2-2371-1,D,Assignment,2,1,626,0,2,0,1,1,0,0,0,0,[]
91-2-2370-14,91-2-2371-2,D,Assignment,1,1,629,0,1,0,0,1,0,0,0,0,[]
91-2-2370-14,91-2-2371-3,B,if,1,5,632,1,0,0,0,0,0,0,0,0,[2372]
91-2-2371-3,91-2-2372-1,B,if,0,2,634,0,0,0,0,0,0,0,0,0,[]
91-2-2370-14,91-2-2371-4,D,Assignment,1,1,637,0,1,0,0,1,0,0,0,0,[]
91-2-2370-14,91-2-2371-5,B,if,2,25,639,1,10,1,5,5,0,0,1,1,[2373]
91-2-2371-5,91-2-2373-1,D,Assignment,1,5,645,0,1,1,1,0,0,0,1,1,[]
91-2-2371-5,91-2-2373-2,L,for/while,5,9,654,1,9,0,4,5,0,0,0,0,[2374]
91-2-2373-2,91-2-2374-1,D,Assignment,2,1,656,0,2,0,1,1,0,0,0,0,[]
91-2-2373-2,91-2-2374-2,D,Assignment,2,1,657,0,2,0,1,1,0,0,0,0,[]
91-2-2373-2,91-2-2374-3,D,Assignment,2,1,659,0,2,0,1,1,0,0,0,0,[]
91-2-2373-2,91-2-2374-4,D,Assignment,2,1,660,0,2,0,1,1,0,0,0,0,[]
91-2-2373-2,91-2-2374-5,D,Assignment,1,1,661,0,1,0,0,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-15,D,Assignment,3,1,670,0,3,0,2,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-16,D,Assignment,2,1,671,0,2,0,1,1,0,0,0,0,[]
91-2-2369-3,91-2-2370-17,B,if,2,17,676,1,7,1,3,4,0,1,0,1,[2375]
91-2-2370-17,91-2-2375-1,D,Assignment,1,1,678,0,1,0,0,1,0,0,0,0,[]
91-2-2370-17,91-2-2375-2,L,for/while,4,13,679,1,6,1,3,3,0,1,0,1,[2376]
91-2-2375-2,91-2-2376-1,D,Assignment,2,1,681,0,2,0,1,1,0,0,0,0,[]
91-2-2375-2,91-2-2376-2,D,Assignment,1,1,683,0,1,0,0,1,0,0,0,0,[]
91-2-2375-2,91-2-2376-3,D,Assignment,1,1,684,0,1,0,0,1,0,0,0,0,[]
91-2-2375-2,91-2-2376-4,D,Assignment,3,4,686,0,2,1,2,0,0,1,0,1,[]
91-2-2369-3,91-2-2370-18,D,Assignment,1,1,695,0,1,0,0,1,0,0,0,0,[]
91-2-0-0,91-2-2369-4,D,Assignment,1,1,702,0,1,0,0,1,0,0,0,0,[]
91-0-0-0,91-3-0-0,F,examine_attribute,11,64,715,1,9,2,1,8,0,0,2,2,[2378]
91-3-0-0,91-3-2378-1,D,Assignment,2,1,715,0,2,0,1,1,0,0,0,0,[]
91-3-0-0,91-3-2378-2,B,if,0,2,722,0,0,0,0,0,0,0,0,0,[]
91-3-0-0,91-3-2378-3,B,if,0,2,726,0,0,0,0,0,0,0,0,0,[]
91-3-0-0,91-3-2378-4,D,Assignment,2,3,736,0,1,1,0,1,0,0,1,1,[]
91-3-0-0,91-3-2378-5,B,if,0,2,739,0,0,0,0,0,0,0,0,0,[]
91-3-0-0,91-3-2378-6,D,Assignment,1,1,742,0,1,0,0,1,0,0,0,0,[]
91-3-0-0,91-3-2378-7,D,Assignment,1,1,743,0,0,1,0,0,0,0,1,1,[]
91-3-0-0,91-3-2378-8,D,Assignment,1,1,745,0,1,0,0,1,0,0,0,0,[]
91-3-0-0,91-3-2378-9,L,for/while,4,7,752,1,4,0,0,4,0,0,0,0,[2379]
91-3-2378-9,91-3-2379-1,D,Assignment,1,1,754,0,1,0,0,1,0,0,0,0,[]
91-3-2378-9,91-3-2379-2,D,Assignment,1,1,755,0,1,0,0,1,0,0,0,0,[]
91-3-2378-9,91-3-2379-3,D,Assignment,1,1,756,0,1,0,0,1,0,0,0,0,[]
91-3-2378-9,91-3-2379-4,D,Assignment,1,1,757,0,1,0,0,1,0,0,0,0,[]
91-3-0-0,91-3-2378-10,B,if-else/switch,0,5,764,0,0,0,0,0,0,0,0,0,[]
91-3-0-0,91-3-2378-11,B,if,0,7,770,1,0,0,0,0,0,0,0,0,[2380]
91-0-0-0,91-4-0-0,F,BlockSampler_Init,4,9,797,1,6,0,2,4,0,0,0,0,[2382]
91-4-0-0,91-4-2382-1,D,Assignment,2,1,797,0,2,0,1,1,0,0,0,0,[]
91-4-0-0,91-4-2382-2,D,Assignment,2,1,803,0,2,0,1,1,0,0,0,0,[]
91-4-0-0,91-4-2382-3,D,Assignment,1,1,804,0,1,0,0,1,0,0,0,0,[]
91-4-0-0,91-4-2382-4,D,Assignment,1,1,805,0,1,0,0,1,0,0,0,0,[]
91-0-0-0,91-5-0-0,F,BlockSampler_HasMore,1,1,811,1,4,0,4,0,0,0,0,0,[2384]
91-5-0-0,91-5-2384-1,D,Assignment,4,1,811,0,4,0,4,0,0,0,0,0,[]
91-0-0-0,91-6-0-0,F,BlockSampler_Next,9,50,817,1,19,2,10,9,0,2,0,2,[2386]
91-6-0-0,91-6-2386-1,D,Assignment,3,1,817,0,3,0,2,1,0,0,0,0,[]
91-6-0-0,91-6-2386-2,D,Assignment,3,1,818,0,3,0,2,1,0,0,0,0,[]
91-6-0-0,91-6-2386-3,D,Assignment,1,1,822,0,0,1,0,0,0,1,0,1,[]
91-6-0-0,91-6-2386-4,B,if,2,6,824,1,2,0,1,1,0,0,0,0,[2387]
91-6-2386-4,91-6-2387-1,D,Assignment,1,1,827,0,1,0,0,1,0,0,0,0,[]
91-6-2386-4,91-6-2387-2,D,Assignment,1,1,828,0,1,0,1,0,0,0,0,0,[]
91-6-0-0,91-6-2386-5,D,Assignment,2,1,852,0,1,1,0,1,0,1,0,1,[]
91-6-0-0,91-6-2386-6,D,Assignment,3,1,853,0,3,0,2,1,0,0,0,0,[]
91-6-0-0,91-6-2386-7,L,for/while,3,9,854,1,5,0,2,3,0,0,0,0,[2388]
91-6-2386-7,91-6-2388-1,D,Assignment,1,1,857,0,1,0,0,1,0,0,0,0,[]
91-6-2386-7,91-6-2388-2,D,Assignment,1,1,858,0,1,0,0,1,0,0,0,0,[]
91-6-2386-7,91-6-2388-3,D,Assignment,3,1,861,0,3,0,2,1,0,0,0,0,[]
91-6-0-0,91-6-2386-8,D,Assignment,1,1,865,0,1,0,0,1,0,0,0,0,[]
91-6-0-0,91-6-2386-9,D,Assignment,1,1,866,0,1,0,1,0,0,0,0,0,[]
91-0-0-0,91-7-0-0,F,acquire_sample_rows,14,231,903,1,46,7,22,24,0,4,3,7,[2390]
91-7-0-0,91-7-2390-1,D,Assignment,1,1,903,0,1,0,0,1,0,0,0,0,[]
91-7-0-0,91-7-2390-2,D,Assignment,1,1,905,0,1,0,0,1,0,0,0,0,[]
91-7-0-0,91-7-2390-3,D,Assignment,1,1,906,0,1,0,0,1,0,0,0,0,[]
91-7-0-0,91-7-2390-4,D,Assignment,1,1,907,0,1,0,0,1,0,0,0,0,[]
91-7-0-0,91-7-2390-5,D,Assignment,1,1,913,0,1,0,0,1,0,0,0,0,[]
91-7-0-0,91-7-2390-6,D,Assignment,2,1,915,0,1,1,0,1,0,0,1,1,[]
91-7-0-0,91-7-2390-7,D,Assignment,2,1,918,0,2,1,1,1,0,0,1,1,[]
91-7-0-0,91-7-2390-8,D,Assignment,1,1,921,0,2,1,2,0,0,1,0,1,[]
91-7-0-0,91-7-2390-9,D,Assignment,2,1,923,0,1,1,0,1,0,1,0,1,[]
91-7-0-0,91-7-2390-10,L,for/while,6,169,926,1,26,3,12,14,0,2,1,3,[2391]
91-7-2390-10,91-7-2391-1,D,Assignment,2,1,928,0,1,1,0,1,0,1,0,1,[]
91-7-2390-10,91-7-2391-2,D,Assignment,1,2,945,0,1,0,0,1,0,0,0,0,[]
91-7-2390-10,91-7-2391-3,D,Assignment,1,1,948,0,1,0,0,1,0,0,0,0,[]
91-7-2390-10,91-7-2391-4,D,Assignment,2,1,949,0,2,0,1,1,0,0,0,0,[]
91-7-2390-10,91-7-2391-5,L,for/while,8,139,952,1,21,1,11,10,0,1,0,1,[2392]
91-7-2391-5,91-7-2392-1,D,Assignment,1,1,956,0,1,0,0,1,0,0,0,0,[]
91-7-2391-5,91-7-2392-2,D,Assignment,3,1,958,0,3,0,2,1,0,0,0,0,[]
91-7-2391-5,91-7-2392-3,B,if,1,6,966,1,0,0,0,0,0,0,0,0,[2393]
91-7-2392-3,91-7-2393-1,B,if,0,2,968,0,0,0,0,0,0,0,0,0,[]
91-7-2391-5,91-7-2392-4,D,Assignment,3,1,973,0,3,0,2,1,0,0,0,0,[]
91-7-2391-5,91-7-2392-5,D,Assignment,3,1,975,0,3,0,2,1,0,0,0,0,[]
91-7-2391-5,91-7-2392-6,D,Assignment,2,1,976,0,2,0,1,1,0,0,0,0,[]
91-7-2391-5,91-7-2392-7,B,if-else/switch,5,66,978,5,0,0,0,0,0,0,0,0,"[2394, 2395, 2396, 2398, 2399]"
91-7-2392-7,91-7-2394-1,D,Assignment,1,1,983,0,1,0,0,1,0,0,0,0,[]
91-7-2392-7,91-7-2394-2,D,Assignment,1,1,984,0,1,0,0,1,0,0,0,0,[]
91-7-2392-7,91-7-2395-1,D,Assignment,1,1,990,0,1,0,0,1,0,0,0,0,[]
91-7-2392-7,91-7-2396-1,B,if,2,5,1014,1,2,0,0,2,0,0,0,0,[2397]
91-7-2396-1,91-7-2397-1,D,Assignment,1,1,1016,0,1,0,0,1,0,0,0,0,[]
91-7-2396-1,91-7-2397-2,D,Assignment,1,1,1017,0,1,0,0,1,0,0,0,0,[]
91-7-2392-7,91-7-2398-1,B,if-else/switch,0,4,1034,0,0,0,0,0,0,0,0,0,[]
91-7-2391-5,91-7-2392-8,B,if,1,45,1045,1,9,1,4,5,0,1,0,1,[2400]
91-7-2392-8,91-7-2400-1,B,if-else/switch,3,28,1059,1,9,1,4,5,0,1,0,1,[2401]
91-7-2400-1,91-7-2401-1,B,if,0,2,1069,0,0,0,0,0,0,0,0,0,[]
91-7-2400-1,91-7-2401-2,B,if,4,12,1072,1,8,1,4,4,0,1,0,1,[2402]
91-7-2401-2,91-7-2402-1,D,Assignment,3,1,1078,0,2,1,1,1,0,1,0,1,[]
91-7-2401-2,91-7-2402-2,D,Assignment,3,1,1080,0,3,0,2,1,0,0,0,0,[]
91-7-2401-2,91-7-2402-3,D,Assignment,1,1,1081,0,1,0,0,1,0,0,0,0,[]
91-7-2401-2,91-7-2402-4,D,Assignment,2,1,1082,0,2,0,1,1,0,0,0,0,[]
91-7-2400-1,91-7-2401-3,D,Assignment,1,1,1085,0,1,0,0,1,0,0,0,0,[]
91-7-2390-10,91-7-2391-6,D,Assignment,1,1,1093,0,0,1,0,0,0,0,1,1,[]
91-7-0-0,91-7-2390-11,B,if,0,2,1104,0,0,0,0,0,0,0,0,0,[]
91-7-0-0,91-7-2390-12,B,if-else/switch,3,10,1110,2,1,0,0,1,0,0,0,0,"[2403, 2404]"
91-7-2390-12,91-7-2403-1,D,Assignment,3,1,1112,0,3,0,2,1,0,0,0,0,[]
91-7-2390-12,91-7-2403-2,D,Assignment,4,1,1113,0,4,0,3,1,0,0,0,0,[]
91-7-2390-12,91-7-2404-1,D,Assignment,1,1,1118,0,1,0,0,1,0,0,0,0,[]
91-7-0-0,91-7-2390-13,D,Assignment,7,8,1124,0,7,0,6,1,0,0,0,0,[]
91-7-0-0,91-7-2390-14,D,Assignment,1,1,1133,0,1,0,1,0,0,0,0,0,[]
91-0-0-0,91-8-0-0,F,random_fract,0,1,1140,1,0,0,0,0,0,0,0,0,[2406]
91-0-0-0,91-9-0-0,F,init_selection_state,1,1,1161,1,0,1,0,0,0,1,0,1,[2408]
91-9-0-0,91-9-2408-1,D,Assignment,1,1,1161,0,0,1,0,0,0,1,0,1,[]
91-0-0-0,91-10-0-0,F,get_next_S,2,77,1167,1,41,2,25,16,0,2,0,2,[2410]
91-10-0-0,91-10-2410-1,B,if-else/switch,8,73,1170,2,40,2,24,16,0,2,0,2,"[2411, 2413]"
91-10-2410-1,91-10-2411-1,D,Assignment,2,1,1176,0,1,1,0,1,0,1,0,1,[]
91-10-2410-1,91-10-2411-2,D,Assignment,1,1,1177,0,1,0,0,1,0,0,0,0,[]
91-10-2410-1,91-10-2411-3,D,Assignment,1,1,1180,0,1,0,0,1,0,0,0,0,[]
91-10-2410-1,91-10-2411-4,L,for/while,2,6,1182,1,2,0,0,2,0,0,0,0,[2412]
91-10-2411-4,91-10-2412-1,D,Assignment,1,1,1184,0,1,0,0,1,0,0,0,0,[]
91-10-2411-4,91-10-2412-2,D,Assignment,1,1,1186,0,1,0,0,1,0,0,0,0,[]
91-10-2410-1,91-10-2413-1,D,Assignment,2,1,1192,0,2,0,1,1,0,0,0,0,[]
91-10-2410-1,91-10-2413-2,D,Assignment,1,1,1193,0,1,0,0,1,0,0,0,0,[]
91-10-2410-1,91-10-2413-3,L,for/while,12,46,1195,1,35,2,22,13,0,2,0,2,[2414]
91-10-2413-3,91-10-2414-1,D,Assignment,2,1,1208,0,1,1,0,1,0,1,0,1,[]
91-10-2413-3,91-10-2414-2,D,Assignment,2,1,1209,0,2,0,1,1,0,0,0,0,[]
91-10-2413-3,91-10-2414-3,D,Assignment,2,1,1210,0,2,0,1,1,0,0,0,0,[]
91-10-2413-3,91-10-2414-4,D,Assignment,2,1,1212,0,2,0,1,1,0,0,0,0,[]
91-10-2413-3,91-10-2414-5,D,Assignment,7,1,1213,0,7,0,6,1,0,0,0,0,[]
91-10-2413-3,91-10-2414-6,D,Assignment,5,1,1214,0,5,0,4,1,0,0,0,0,[]
91-10-2413-3,91-10-2414-7,B,if,1,5,1215,1,3,0,2,1,0,0,0,0,[2415]
