Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
112-7-807-4,112-7-808-4,D,Assignment,2,1,1453,0,2,1,1,1,0,0,1,1,[]
112-7-807-4,112-7-808-5,B,if,0,8,1454,0,0,0,0,0,0,0,0,0,[]
112-7-807-4,112-7-808-6,D,Assignment,1,1,1465,0,1,0,0,1,0,0,0,0,[]
112-7-807-4,112-7-808-7,B,if,2,5,1467,1,2,0,0,2,0,0,0,0,[809]
112-7-808-7,112-7-809-1,D,Assignment,1,1,1469,0,1,0,0,1,0,0,0,0,[]
112-7-808-7,112-7-809-2,D,Assignment,1,1,1470,0,1,0,0,1,0,0,0,0,[]
112-7-807-4,112-7-810-1,D,Assignment,3,1,1478,0,3,0,2,1,0,0,0,0,[]
112-7-792-10,112-7-806-2,D,Assignment,2,1,1482,0,2,0,1,1,0,0,0,0,[]
112-7-792-10,112-7-806-3,B,if,0,5,1488,0,0,0,0,0,0,0,0,0,[]
112-7-0-0,112-7-792-11,B,if,1,14,1499,1,1,0,0,1,0,0,0,0,[811]
112-7-792-11,112-7-811-1,L,for/while,2,11,1501,1,1,0,0,1,0,0,0,0,[812]
112-7-811-1,112-7-812-1,D,Assignment,1,1,1503,0,1,0,0,1,0,0,0,0,[]
112-7-811-1,112-7-812-2,B,if,0,6,1505,0,0,0,0,0,0,0,0,0,[]
112-7-0-0,112-7-792-12,D,Assignment,2,1,1514,0,2,0,1,1,0,0,0,0,[]
112-7-0-0,112-7-792-13,D,Assignment,1,1,1515,0,1,0,0,1,0,0,0,0,[]
112-7-0-0,112-7-792-14,D,Assignment,2,1,1516,0,2,0,1,1,0,0,0,0,[]
112-7-0-0,112-7-792-15,D,Assignment,1,1,1517,0,1,0,1,0,0,0,0,0,[]
112-0-0-0,112-8-0-0,F,MergeCheckConstraint,1,26,1536,1,4,0,1,3,0,0,0,0,[814]
112-8-0-0,112-8-814-1,L,for/while,4,22,1538,1,4,0,1,3,0,0,0,0,[815]
112-8-814-1,112-8-815-1,D,Assignment,2,1,1540,0,2,0,1,1,0,0,0,0,[]
112-8-814-1,112-8-815-2,D,Assignment,1,1,1542,0,1,0,0,1,0,0,0,0,[]
112-8-814-1,112-8-815-3,B,if,0,2,1545,0,0,0,0,0,0,0,0,0,[]
112-8-814-1,112-8-815-4,B,if,1,6,1548,1,1,0,0,1,0,0,0,0,[816]
112-8-815-4,112-8-816-1,D,Assignment,1,1,1551,0,1,0,0,1,0,0,0,0,[]
112-0-0-0,112-9-0-0,F,change_varattnos_walker,2,21,1584,1,7,0,4,3,0,0,0,0,[818]
