Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
119-1-2097-16,119-1-2098-2,D,Assignment,1,1,215,0,1,1,1,0,0,1,0,1,[]
119-1-0-0,119-1-2097-17,D,Assignment,1,1,219,0,0,1,0,0,0,0,1,1,[]
119-1-0-0,119-1-2097-18,B,if,0,5,229,0,0,0,0,0,0,0,0,0,[]
119-1-0-0,119-1-2097-19,D,Assignment,1,4,236,0,5,1,5,0,0,0,1,1,[]
119-1-0-0,119-1-2097-20,B,if,1,18,242,1,0,0,0,0,0,0,0,0,[2099]
119-1-2097-20,119-1-2099-1,B,if,0,15,244,0,0,0,0,0,0,0,0,0,[]
119-1-0-0,119-1-2097-21,B,if,0,2,261,0,0,0,0,0,0,0,0,0,[]
119-1-0-0,119-1-2097-22,D,Assignment,1,1,264,0,1,0,1,0,0,0,0,0,[]
119-0-0-0,119-2-0-0,F,lazy_scan_heap,20,483,283,1,113,27,58,55,0,5,22,27,[2101]
119-2-0-0,119-2-2101-1,D,Assignment,1,1,297,0,1,0,0,1,0,0,0,0,[]
119-2-0-0,119-2-2101-2,D,Assignment,1,1,300,0,0,1,0,0,0,0,1,1,[]
119-2-0-0,119-2-2101-3,D,Assignment,2,1,302,0,2,0,1,1,0,0,0,0,[]
119-2-0-0,119-2-2101-4,D,Assignment,3,4,303,0,3,1,2,1,0,0,1,1,[]
119-2-0-0,119-2-2101-5,D,Assignment,3,1,308,0,3,0,2,1,0,0,0,0,[]
119-2-0-0,119-2-2101-6,D,Assignment,4,1,309,0,4,0,3,1,0,0,0,0,[]
119-2-0-0,119-2-2101-7,D,Assignment,2,2,311,0,2,0,1,1,0,0,0,0,[]
119-2-0-0,119-2-2101-8,D,Assignment,2,1,314,0,1,1,0,1,0,0,1,1,[]
119-2-0-0,119-2-2101-9,D,Assignment,2,1,315,0,2,0,1,1,0,0,0,0,[]
119-2-0-0,119-2-2101-10,D,Assignment,1,1,316,0,1,0,0,1,0,0,0,0,[]
119-2-0-0,119-2-2101-11,D,Assignment,1,1,318,0,1,1,1,0,0,1,0,1,[]
119-2-0-0,119-2-2101-12,D,Assignment,1,1,320,0,1,0,0,1,0,0,0,0,[]
119-2-0-0,119-2-2101-13,L,for/while,24,396,321,1,76,20,36,40,0,3,17,20,[2102]
119-2-2101-13,119-2-2102-1,D,Assignment,1,1,333,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-2,B,if,2,16,347,1,5,1,2,3,0,0,1,1,[2103]
119-2-2102-2,119-2-2103-1,D,Assignment,2,2,349,0,3,1,2,1,0,0,1,1,[]
119-2-2102-2,119-2-2103-2,B,if-else/switch,2,11,351,1,2,0,0,2,0,0,0,0,[2104]
119-2-2103-2,119-2-2104-1,D,Assignment,1,1,353,0,1,0,0,1,0,0,0,0,[]
119-2-2103-2,119-2-2104-2,B,if,1,5,354,1,1,0,0,1,0,0,0,0,[2105]
119-2-2104-2,119-2-2105-1,D,Assignment,1,1,356,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-3,D,Assignment,1,1,366,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-4,B,if,4,14,372,1,3,1,1,2,0,1,0,1,[2106]
119-2-2102-4,119-2-2106-1,L,for/while,0,4,376,0,0,0,0,0,0,0,0,0,[]
119-2-2102-4,119-2-2106-2,D,Assignment,1,1,381,0,1,1,1,0,0,1,0,1,[]
119-2-2102-4,119-2-2106-3,D,Assignment,1,1,383,0,1,0,0,1,0,0,0,0,[]
119-2-2102-4,119-2-2106-4,D,Assignment,1,1,384,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-5,D,Assignment,1,2,387,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-6,D,Assignment,1,1,391,0,0,1,0,0,0,0,1,1,[]
119-2-2101-13,119-2-2102-7,D,Assignment,1,1,393,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-8,B,if,8,41,395,1,10,6,6,4,0,0,6,6,[2107]
119-2-2102-8,119-2-2107-1,D,Assignment,1,1,418,0,1,1,1,0,0,0,1,1,[]
119-2-2102-8,119-2-2107-2,D,Assignment,1,1,419,0,1,1,1,0,0,0,1,1,[]
119-2-2102-8,119-2-2107-3,D,Assignment,1,1,420,0,0,1,0,0,0,0,1,1,[]
119-2-2102-8,119-2-2107-4,B,if,3,8,421,1,4,0,1,3,0,0,0,0,[2108]
119-2-2107-4,119-2-2108-1,D,Assignment,2,3,423,0,2,0,1,1,0,0,0,0,[]
119-2-2107-4,119-2-2108-2,D,Assignment,1,1,426,0,1,0,0,1,0,0,0,0,[]
119-2-2107-4,119-2-2108-3,D,Assignment,1,1,427,0,1,0,0,1,0,0,0,0,[]
119-2-2102-8,119-2-2107-5,D,Assignment,2,1,429,0,2,0,1,1,0,0,0,0,[]
119-2-2102-8,119-2-2107-6,D,Assignment,1,1,430,0,0,1,0,0,0,0,1,1,[]
119-2-2102-8,119-2-2107-7,D,Assignment,1,1,431,0,0,1,0,0,0,0,1,1,[]
119-2-2102-8,119-2-2107-8,D,Assignment,1,1,433,0,2,1,2,0,0,0,1,1,[]
119-2-2101-13,119-2-2102-9,B,if,6,27,437,1,8,4,5,3,0,0,4,4,[2109]
119-2-2102-9,119-2-2109-1,D,Assignment,1,1,439,0,1,0,0,1,0,0,0,0,[]
119-2-2102-9,119-2-2109-2,D,Assignment,2,1,440,0,2,0,1,1,0,0,0,0,[]
119-2-2102-9,119-2-2109-3,B,if,2,5,442,1,1,1,0,1,0,0,1,1,[2110]
119-2-2109-3,119-2-2110-1,D,Assignment,1,1,444,0,1,0,0,1,0,0,0,0,[]
119-2-2109-3,119-2-2110-2,D,Assignment,1,1,445,0,0,1,0,0,0,0,1,1,[]
119-2-2102-9,119-2-2109-4,B,if,2,8,451,1,2,1,2,0,0,0,1,1,[2111]
119-2-2109-4,119-2-2111-1,D,Assignment,1,1,453,0,2,1,2,0,0,0,1,1,[]
119-2-2109-4,119-2-2111-2,B,if,0,2,455,0,0,0,0,0,0,0,0,0,[]
119-2-2102-9,119-2-2109-5,D,Assignment,1,1,460,0,0,1,0,0,0,0,1,1,[]
119-2-2102-9,119-2-2109-6,D,Assignment,1,1,461,0,2,1,2,0,0,0,1,1,[]
119-2-2101-13,119-2-2102-10,D,Assignment,1,2,470,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-11,D,Assignment,1,1,477,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-12,D,Assignment,1,1,478,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-13,D,Assignment,1,1,479,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-14,D,Assignment,2,1,480,0,2,0,1,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-15,D,Assignment,2,1,481,0,2,0,1,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-16,L,for/while,11,149,482,1,20,1,9,11,0,1,0,1,[2112]
119-2-2102-16,119-2-2112-1,D,Assignment,3,1,488,0,3,0,2,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-2,B,if,1,5,491,1,1,0,0,1,0,0,0,0,[2113]
119-2-2112-2,119-2-2113-1,D,Assignment,1,1,493,0,1,0,0,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-3,B,if,1,5,498,1,1,0,0,1,0,0,0,0,[2114]
119-2-2112-3,119-2-2114-1,D,Assignment,1,1,500,0,1,0,0,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-4,D,Assignment,3,1,504,0,3,0,2,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-5,B,if,2,6,512,1,3,1,2,1,0,1,0,1,[2115]
119-2-2112-5,119-2-2115-1,D,Assignment,1,1,514,0,2,1,2,0,0,1,0,1,[]
119-2-2112-5,119-2-2115-2,D,Assignment,1,1,515,0,1,0,0,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-6,D,Assignment,1,1,519,0,1,0,0,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-7,D,Assignment,3,1,521,0,3,0,2,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-8,D,Assignment,2,1,522,0,2,0,1,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-9,D,Assignment,1,1,524,0,1,0,0,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-10,B,if-else/switch,8,85,526,6,0,0,0,0,0,0,0,0,"[2116, 2117, 2121, 2122, 2123, 2124]"
119-2-2112-10,119-2-2116-1,B,if-else/switch,0,5,545,0,0,0,0,0,0,0,0,0,[]
119-2-2112-10,119-2-2116-2,D,Assignment,1,1,550,0,1,0,0,1,0,0,0,0,[]
119-2-2112-10,119-2-2117-1,B,if,0,4,554,0,0,0,0,0,0,0,0,0,[]
119-2-2112-10,119-2-2117-2,B,if,3,21,568,1,4,0,1,3,0,0,0,0,[2118]
119-2-2117-2,119-2-2118-1,B,if,1,5,572,1,1,0,0,1,0,0,0,0,[2119]
119-2-2118-1,119-2-2119-1,D,Assignment,1,1,574,0,1,0,0,1,0,0,0,0,[]
119-2-2117-2,119-2-2118-2,D,Assignment,2,1,582,0,2,0,1,1,0,0,0,0,[]
119-2-2117-2,119-2-2118-3,B,if,1,5,583,1,1,0,0,1,0,0,0,0,[2120]
119-2-2118-3,119-2-2120-1,D,Assignment,1,1,585,0,1,0,0,1,0,0,0,0,[]
119-2-2112-10,119-2-2121-1,D,Assignment,1,1,596,0,1,0,0,1,0,0,0,0,[]
119-2-2112-10,119-2-2121-2,D,Assignment,1,1,597,0,1,0,0,1,0,0,0,0,[]
119-2-2112-10,119-2-2122-1,D,Assignment,1,1,601,0,1,0,0,1,0,0,0,0,[]
119-2-2112-10,119-2-2123-1,D,Assignment,1,1,605,0,1,0,0,1,0,0,0,0,[]
119-2-2102-16,119-2-2112-11,B,if-else/switch,5,18,612,2,2,0,0,2,0,0,0,0,"[2125, 2126]"
119-2-2112-11,119-2-2125-1,D,Assignment,1,1,614,0,2,1,2,0,0,1,0,1,[]
119-2-2112-11,119-2-2125-2,D,Assignment,1,1,615,0,1,0,0,1,0,0,0,0,[]
119-2-2112-11,119-2-2126-1,D,Assignment,1,1,619,0,1,0,0,1,0,0,0,0,[]
119-2-2112-11,119-2-2126-2,D,Assignment,1,1,620,0,1,0,0,1,0,0,0,0,[]
119-2-2112-11,119-2-2126-3,B,if,0,3,626,0,0,0,0,0,0,0,0,0,[]
119-2-2101-13,119-2-2102-17,B,if,2,14,637,1,8,2,5,3,0,0,2,2,[2127]
119-2-2102-17,119-2-2127-1,D,Assignment,1,1,639,0,0,1,0,0,0,0,1,1,[]
119-2-2102-17,119-2-2127-2,B,if,3,9,641,1,8,1,5,3,0,0,1,1,[2128]
119-2-2127-2,119-2-2128-1,D,Assignment,2,2,645,0,5,1,4,1,0,0,1,1,[]
119-2-2127-2,119-2-2128-2,D,Assignment,2,1,647,0,2,0,1,1,0,0,0,0,[]
119-2-2127-2,119-2-2128-3,D,Assignment,1,1,648,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-18,B,if,3,9,656,1,5,1,3,2,0,1,0,1,[2129]
119-2-2102-18,119-2-2129-1,D,Assignment,1,1,660,0,3,1,3,0,0,1,0,1,[]
119-2-2102-18,119-2-2129-2,D,Assignment,1,1,662,0,1,0,0,1,0,0,0,0,[]
119-2-2102-18,119-2-2129-3,D,Assignment,1,1,663,0,1,0,0,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-19,D,Assignment,2,1,666,0,2,0,1,1,0,0,0,0,[]
119-2-2101-13,119-2-2102-20,B,if-else/switch,2,19,669,1,1,1,0,1,0,0,1,1,[2130]
119-2-2102-20,119-2-2130-1,D,Assignment,1,1,671,0,1,0,0,1,0,0,0,0,[]
119-2-2102-20,119-2-2130-2,D,Assignment,1,1,672,0,0,1,0,0,0,0,1,1,[]
119-2-2101-13,119-2-2102-21,B,if,2,8,692,1,2,1,2,0,0,0,1,1,[2131]
119-2-2102-21,119-2-2131-1,D,Assignment,1,1,694,0,2,1,2,0,0,0,1,1,[]
119-2-2102-21,119-2-2131-2,B,if,0,2,696,0,0,0,0,0,0,0,0,0,[]
119-2-2101-13,119-2-2102-22,D,Assignment,1,1,701,0,0,1,0,0,0,0,1,1,[]
119-2-2101-13,119-2-2102-23,B,if,0,2,704,0,0,0,0,0,0,0,0,0,[]
119-2-2101-13,119-2-2102-24,B,if,0,2,714,0,0,0,0,0,0,0,0,0,[]
119-2-0-0,119-2-2101-14,D,Assignment,2,1,719,0,2,0,1,1,0,0,0,0,[]
119-2-0-0,119-2-2101-15,D,Assignment,2,1,720,0,2,0,1,1,0,0,0,0,[]
119-2-0-0,119-2-2101-16,B,if,3,11,724,1,2,1,1,1,0,1,0,1,[2132]
119-2-2101-16,119-2-2132-1,L,for/while,0,4,727,0,0,0,0,0,0,0,0,0,[]
119-2-2101-16,119-2-2132-2,D,Assignment,1,1,732,0,1,1,1,0,0,1,0,1,[]
119-2-2101-16,119-2-2132-3,D,Assignment,1,1,733,0,1,0,0,1,0,0,0,0,[]
119-2-0-0,119-2-2101-17,B,if,2,5,737,1,1,1,0,1,0,0,1,1,[2133]
119-2-2101-17,119-2-2133-1,D,Assignment,1,1,739,0,0,1,0,0,0,0,1,1,[]
119-2-2101-17,119-2-2133-2,D,Assignment,1,1,740,0,1,0,0,1,0,0,0,0,[]
119-2-0-0,119-2-2101-18,L,for/while,0,2,744,0,0,0,0,0,0,0,0,0,[]
119-2-0-0,119-2-2101-19,B,if,0,5,748,0,0,0,0,0,0,0,0,0,[]
119-2-0-0,119-2-2101-20,D,Assignment,10,12,754,0,9,1,8,1,0,0,1,1,[]
119-0-0-0,119-3-0-0,F,lazy_vacuum_heap,5,38,783,1,21,6,12,9,0,1,5,6,[2135]
119-3-0-0,119-3-2135-1,D,Assignment,1,1,787,0,0,1,0,0,0,0,1,1,[]
119-3-0-0,119-3-2135-2,D,Assignment,1,1,788,0,1,0,0,1,0,0,0,0,[]
119-3-0-0,119-3-2135-3,D,Assignment,1,1,790,0,1,0,0,1,0,0,0,0,[]
119-3-0-0,119-3-2135-4,L,for/while,9,23,791,1,15,4,9,6,0,1,3,4,[2136]
119-3-2135-4,119-3-2136-1,D,Assignment,3,1,800,0,3,0,2,1,0,0,0,0,[]
119-3-2135-4,119-3-2136-2,D,Assignment,1,2,801,0,1,0,0,1,0,0,0,0,[]
119-3-2135-4,119-3-2136-3,D,Assignment,1,1,803,0,0,1,0,0,0,0,1,1,[]
119-3-2135-4,119-3-2136-4,D,Assignment,2,1,804,0,5,1,4,1,0,1,0,1,[]
119-3-2135-4,119-3-2136-5,D,Assignment,1,1,807,0,1,0,0,1,0,0,0,0,[]
119-3-2135-4,119-3-2136-6,D,Assignment,2,1,808,0,2,0,1,1,0,0,0,0,[]
119-3-2135-4,119-3-2136-7,D,Assignment,1,1,810,0,0,1,0,0,0,0,1,1,[]
119-3-2135-4,119-3-2136-8,D,Assignment,1,1,811,0,2,1,2,0,0,0,1,1,[]
119-3-2135-4,119-3-2136-9,D,Assignment,1,1,812,0,1,0,0,1,0,0,0,0,[]
119-3-0-0,119-3-2135-5,D,Assignment,5,6,815,0,4,1,3,1,0,0,1,1,[]
119-0-0-0,119-4-0-0,F,lazy_vacuum_page,7,41,837,1,25,2,14,11,0,0,2,2,[2138]
119-4-0-0,119-4-2138-1,D,Assignment,1,1,837,0,1,0,0,1,0,0,0,0,[]
119-4-0-0,119-4-2138-2,D,Assignment,1,1,839,0,1,0,0,1,0,0,0,0,[]
119-4-0-0,119-4-2138-3,L,for/while,6,14,843,1,13,0,8,5,0,0,0,0,[2139]
119-4-2138-3,119-4-2139-1,D,Assignment,3,1,849,0,3,0,2,1,0,0,0,0,[]
119-4-2138-3,119-4-2139-2,B,if,0,2,850,0,0,0,0,0,0,0,0,0,[]
119-4-2138-3,119-4-2139-3,D,Assignment,3,1,852,0,3,0,2,1,0,0,0,0,[]
119-4-2138-3,119-4-2139-4,D,Assignment,3,1,853,0,3,0,2,1,0,0,0,0,[]
119-4-2138-3,119-4-2139-5,D,Assignment,1,1,854,0,1,0,0,1,0,0,0,0,[]
119-4-2138-3,119-4-2139-6,D,Assignment,3,1,855,0,3,0,2,1,0,0,0,0,[]
119-4-0-0,119-4-2138-4,D,Assignment,1,1,858,0,1,0,0,1,0,0,0,0,[]
119-4-0-0,119-4-2138-5,D,Assignment,1,1,860,0,0,1,0,0,0,0,1,1,[]
119-4-0-0,119-4-2138-6,B,if,3,11,863,1,8,1,5,3,0,0,1,1,[2140]
119-4-2138-6,119-4-2140-1,D,Assignment,2,4,867,0,5,1,4,1,0,0,1,1,[]
119-4-2138-6,119-4-2140-2,D,Assignment,2,1,871,0,2,0,1,1,0,0,0,0,[]
119-4-2138-6,119-4-2140-3,D,Assignment,1,1,872,0,1,0,0,1,0,0,0,0,[]
119-4-0-0,119-4-2138-7,D,Assignment,1,1,877,0,1,0,1,0,0,0,0,0,[]
119-0-0-0,119-5-0-0,F,lazy_vacuum_index,9,22,891,1,14,2,6,8,0,0,2,2,[2142]
119-5-0-0,119-5-2142-1,D,Assignment,1,1,894,0,0,1,0,0,0,0,1,1,[]
119-5-0-0,119-5-2142-2,D,Assignment,2,1,896,0,2,0,1,1,0,0,0,0,[]
119-5-0-0,119-5-2142-3,D,Assignment,1,1,897,0,1,0,0,1,0,0,0,0,[]
119-5-0-0,119-5-2142-4,D,Assignment,1,1,898,0,1,0,0,1,0,0,0,0,[]
119-5-0-0,119-5-2142-5,D,Assignment,1,1,899,0,1,0,0,1,0,0,0,0,[]
119-5-0-0,119-5-2142-6,D,Assignment,2,1,900,0,2,0,1,1,0,0,0,0,[]
119-5-0-0,119-5-2142-7,D,Assignment,2,1,901,0,2,0,1,1,0,0,0,0,[]
119-5-0-0,119-5-2142-8,D,Assignment,2,1,902,0,2,0,1,1,0,0,0,0,[]
119-5-0-0,119-5-2142-9,D,Assignment,4,5,908,0,3,1,2,1,0,0,1,1,[]
119-0-0-0,119-6-0-0,F,lazy_cleanup_index,11,41,923,1,16,2,8,8,0,0,2,2,[2144]
119-6-0-0,119-6-2144-1,D,Assignment,1,1,926,0,0,1,0,0,0,0,1,1,[]
119-6-0-0,119-6-2144-2,D,Assignment,2,1,928,0,2,0,1,1,0,0,0,0,[]
119-6-0-0,119-6-2144-3,D,Assignment,1,1,929,0,1,0,0,1,0,0,0,0,[]
119-6-0-0,119-6-2144-4,D,Assignment,1,1,930,0,1,0,0,1,0,0,0,0,[]
119-6-0-0,119-6-2144-5,D,Assignment,2,1,931,0,2,0,1,1,0,0,0,0,[]
119-6-0-0,119-6-2144-6,D,Assignment,2,1,932,0,2,0,1,1,0,0,0,0,[]
119-6-0-0,119-6-2144-7,D,Assignment,4,1,934,0,4,0,3,1,0,0,0,0,[]
119-6-0-0,119-6-2144-8,D,Assignment,2,1,935,0,2,0,1,1,0,0,0,0,[]
119-6-0-0,119-6-2144-9,B,if,0,2,939,0,0,0,0,0,0,0,0,0,[]
119-6-0-0,119-6-2144-10,B,if,0,4,946,0,0,0,0,0,0,0,0,0,[]
119-6-0-0,119-6-2144-11,D,Assignment,3,11,951,0,2,1,1,1,0,0,1,1,[]
119-0-0-0,119-7-0-0,F,lazy_truncate_heap,12,69,972,1,19,8,12,7,0,1,7,8,[2146]
119-7-0-0,119-7-2146-1,D,Assignment,2,1,972,0,2,0,1,1,0,0,0,0,[]
119-7-0-0,119-7-2146-2,D,Assignment,1,1,976,0,0,1,0,0,0,0,1,1,[]
119-7-0-0,119-7-2146-3,B,if,0,2,984,0,0,0,0,0,0,0,0,0,[]
119-7-0-0,119-7-2146-4,D,Assignment,2,1,992,0,1,1,0,1,0,0,1,1,[]
119-7-0-0,119-7-2146-5,B,if,2,7,993,1,3,1,2,1,0,0,1,1,[2147]
119-7-2146-5,119-7-2147-1,D,Assignment,2,1,996,0,2,0,1,1,0,0,0,0,[]
119-7-2146-5,119-7-2147-2,D,Assignment,1,1,997,0,1,1,1,0,0,0,1,1,[]
119-7-0-0,119-7-2146-6,D,Assignment,2,1,1007,0,2,1,1,1,0,1,0,1,[]
119-7-0-0,119-7-2146-7,B,if,1,6,1009,1,1,1,1,0,0,0,1,1,[2148]
119-7-2146-7,119-7-2148-1,D,Assignment,1,1,1012,0,1,1,1,0,0,0,1,1,[]
119-7-0-0,119-7-2146-8,D,Assignment,1,1,1019,0,1,1,1,0,0,0,1,1,[]
119-7-0-0,119-7-2146-9,D,Assignment,1,1,1022,0,0,1,0,0,0,0,1,1,[]
119-7-0-0,119-7-2146-10,D,Assignment,2,1,1032,0,2,0,1,1,0,0,0,0,[]
119-7-0-0,119-7-2146-11,D,Assignment,3,1,1033,0,3,0,2,1,0,0,0,0,[]
119-7-0-0,119-7-2146-12,D,Assignment,5,6,1035,0,4,1,3,1,0,0,1,1,[]
119-0-0-0,119-8-0-0,F,count_nondeletable_pages,3,72,1051,1,13,2,5,8,0,0,2,2,[2150]
119-8-0-0,119-8-2150-1,D,Assignment,2,1,1054,0,2,0,1,1,0,0,0,0,[]
119-8-0-0,119-8-2150-2,L,for/while,9,61,1055,1,10,2,3,7,0,0,2,2,[2151]
119-8-2150-2,119-8-2151-1,D,Assignment,1,1,1070,0,1,0,0,1,0,0,0,0,[]
119-8-2150-2,119-8-2151-2,D,Assignment,1,2,1072,0,1,0,0,1,0,0,0,0,[]
119-8-2150-2,119-8-2151-3,D,Assignment,1,1,1078,0,1,0,0,1,0,0,0,0,[]
119-8-2150-2,119-8-2151-4,B,if,1,6,1080,1,0,1,0,0,0,0,1,1,[2152]
119-8-2151-4,119-8-2152-1,D,Assignment,1,1,1083,0,0,1,0,0,0,0,1,1,[]
119-8-2150-2,119-8-2151-5,D,Assignment,1,1,1087,0,1,0,0,1,0,0,0,0,[]
119-8-2150-2,119-8-2151-6,D,Assignment,2,1,1088,0,2,0,1,1,0,0,0,0,[]
119-8-2150-2,119-8-2151-7,L,for/while,2,20,1089,1,4,0,2,2,0,0,0,0,[2153]
119-8-2151-7,119-8-2153-1,D,Assignment,3,1,1095,0,3,0,2,1,0,0,0,0,[]
119-8-2151-7,119-8-2153-2,B,if,1,5,1103,1,1,0,0,1,0,0,0,0,[2154]
119-8-2153-2,119-8-2154-1,D,Assignment,1,1,1105,0,1,0,0,1,0,0,0,0,[]
119-8-2150-2,119-8-2151-8,D,Assignment,1,1,1110,0,0,1,0,0,0,0,1,1,[]
119-8-2150-2,119-8-2151-9,B,if,0,2,1113,0,0,0,0,0,0,0,0,0,[]
119-8-0-0,119-8-2150-3,D,Assignment,1,1,1122,0,1,0,1,0,0,0,0,0,[]
119-0-0-0,119-9-0-0,F,lazy_space_alloc,4,24,1133,1,6,0,2,4,0,0,0,0,[2156]
119-9-0-0,119-9-2156-1,B,if-else/switch,6,17,1135,2,1,0,0,1,0,0,0,0,"[2157, 2158]"
119-9-2156-1,119-9-2157-1,D,Assignment,2,1,1137,0,2,0,1,1,0,0,0,0,[]
119-9-2156-1,119-9-2157-2,D,Assignment,2,1,1138,0,2,0,1,1,0,0,0,0,[]
119-9-2156-1,119-9-2157-3,D,Assignment,2,1,1139,0,2,0,1,1,0,0,0,0,[]
119-9-2156-1,119-9-2157-4,B,if,0,2,1142,0,0,0,0,0,0,0,0,0,[]
119-9-2156-1,119-9-2157-5,D,Assignment,2,1,1146,0,2,0,1,1,0,0,0,0,[]
119-9-2156-1,119-9-2158-1,D,Assignment,1,1,1150,0,1,0,0,1,0,0,0,0,[]
119-9-0-0,119-9-2156-2,D,Assignment,1,1,1153,0,1,0,0,1,0,0,0,0,[]
119-9-0-0,119-9-2156-3,D,Assignment,2,1,1154,0,2,0,1,1,0,0,0,0,[]
119-9-0-0,119-9-2156-4,D,Assignment,2,2,1155,0,2,0,1,1,0,0,0,0,[]
119-0-0-0,119-10-0-0,F,lazy_record_dead_tuple,1,5,1171,1,4,0,2,2,0,0,0,0,[2160]
119-10-0-0,119-10-2160-1,B,if,2,5,1171,1,4,0,2,2,0,0,0,0,[2161]
119-10-2160-1,119-10-2161-1,D,Assignment,3,1,1173,0,3,0,2,1,0,0,0,0,[]
119-10-2160-1,119-10-2161-2,D,Assignment,1,1,1174,0,1,0,0,1,0,0,0,0,[]
119-0-0-0,119-11-0-0,F,lazy_tid_reaped,3,10,1188,1,7,1,5,2,0,1,0,1,[2163]
119-11-0-0,119-11-2163-1,D,Assignment,2,1,1188,0,2,0,1,1,0,0,0,0,[]
119-11-0-0,119-11-2163-2,D,Assignment,5,5,1191,0,4,1,3,1,0,1,0,1,[]
119-11-0-0,119-11-2163-3,D,Assignment,1,1,1197,0,1,0,1,0,0,0,0,0,[]
119-0-0-0,119-12-0-0,F,vac_cmp_itemptr,8,22,1206,1,8,0,4,4,0,0,0,0,[2165]
119-12-0-0,119-12-2165-1,D,Assignment,2,1,1211,0,2,0,1,1,0,0,0,0,[]
119-12-0-0,119-12-2165-2,D,Assignment,2,1,1212,0,2,0,1,1,0,0,0,0,[]
119-12-0-0,119-12-2165-3,B,if,0,2,1214,0,0,0,0,0,0,0,0,0,[]
