Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
Root,117-0-0-0,C,backend.commands.user.c,13,1490,1,12,289,66,119,170,0,8,58,66,"[1813, 1816, 1829, 1845, 1853, 1861, 1866, 1869, 1872, 1875, 1878, 1886]"
117-0-0-0,117-1-0-0,F,have_createrole_privilege,5,16,52,1,5,2,2,3,0,0,2,2,[1813]
117-1-0-0,117-1-1813-1,D,Assignment,1,1,52,0,1,0,0,1,0,0,0,0,[]
117-1-0-0,117-1-1813-2,B,if,0,2,56,0,0,0,0,0,0,0,0,0,[]
117-1-0-0,117-1-1813-3,D,Assignment,2,3,59,0,1,1,0,1,0,0,1,1,[]
117-1-0-0,117-1-1813-4,B,if,2,5,62,1,2,1,1,1,0,0,1,1,[1814]
117-1-1813-4,117-1-1814-1,D,Assignment,2,1,64,0,2,0,1,1,0,0,0,0,[]
117-1-1813-4,117-1-1814-2,D,Assignment,1,1,65,0,0,1,0,0,0,0,1,1,[]
117-1-0-0,117-1-1813-5,D,Assignment,1,1,67,0,1,0,1,0,0,0,0,0,[]
117-0-0-0,117-2-0-0,F,CreateRole,63,320,77,1,68,11,23,45,0,5,6,11,[1816]
117-2-0-0,117-2-1816-1,D,Assignment,1,1,85,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-2,D,Assignment,2,1,86,0,2,0,1,1,0,0,0,0,[]
117-2-0-0,117-2-1816-3,D,Assignment,1,1,88,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-4,D,Assignment,1,1,89,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-5,D,Assignment,1,1,90,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-6,D,Assignment,1,1,91,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-7,D,Assignment,1,1,92,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-8,D,Assignment,1,1,93,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-9,D,Assignment,1,1,94,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-10,D,Assignment,1,1,95,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-11,D,Assignment,1,1,96,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-12,D,Assignment,1,1,97,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-13,D,Assignment,1,1,98,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-14,D,Assignment,1,1,99,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-15,D,Assignment,1,1,100,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-16,D,Assignment,1,1,101,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-17,D,Assignment,1,1,102,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-18,D,Assignment,1,1,103,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-19,D,Assignment,1,1,104,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-20,D,Assignment,1,1,105,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-21,D,Assignment,1,1,106,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-22,D,Assignment,1,1,107,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-23,D,Assignment,1,1,108,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-24,B,if-else/switch,1,11,111,3,0,0,0,0,0,0,0,0,"[1817, 1818, 1819]"
117-2-1816-24,117-2-1818-1,D,Assignment,1,1,116,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-25,L,for/while,2,107,124,1,4,0,2,2,0,0,0,0,[1820]
117-2-1816-25,117-2-1820-1,D,Assignment,2,1,126,0,2,0,1,1,0,0,0,0,[]
117-2-1816-25,117-2-1820-2,B,if-else/switch,3,102,128,1,2,0,1,1,0,0,0,0,[1821]
117-2-1820-2,117-2-1821-1,B,if,0,4,132,0,0,0,0,0,0,0,0,0,[]
117-2-1820-2,117-2-1821-2,D,Assignment,2,1,136,0,2,0,1,1,0,0,0,0,[]
117-2-1820-2,117-2-1821-3,B,if-else/switch,0,4,137,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-26,B,if,0,2,232,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-27,B,if,0,2,234,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-28,B,if,0,2,236,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-29,B,if,0,2,238,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-30,B,if,0,2,240,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-31,B,if,0,2,242,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-32,B,if,2,8,244,1,2,0,1,1,0,0,0,0,[1822]
117-2-1816-32,117-2-1822-1,D,Assignment,2,1,246,0,2,0,1,1,0,0,0,0,[]
117-2-1816-32,117-2-1822-2,B,if,0,4,247,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-33,B,if,0,2,252,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-34,B,if,0,2,254,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-35,B,if,0,2,256,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-36,B,if,0,2,258,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-37,B,if-else/switch,2,14,262,2,0,0,0,0,0,0,0,0,"[1823, 1824]"
117-2-1816-37,117-2-1823-1,B,if,0,4,264,0,0,0,0,0,0,0,0,0,[]
117-2-1816-37,117-2-1824-1,B,if,0,4,271,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-38,B,if,0,6,277,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-39,D,Assignment,2,1,288,0,1,1,0,1,0,0,1,1,[]
117-2-0-0,117-2-1816-40,D,Assignment,2,1,289,0,2,0,1,1,0,0,0,0,[]
117-2-0-0,117-2-1816-41,D,Assignment,2,3,291,0,1,1,0,1,0,0,1,1,[]
117-2-0-0,117-2-1816-42,B,if,0,5,294,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-43,D,Assignment,2,1,303,0,2,0,1,1,0,0,0,0,[]
117-2-0-0,117-2-1816-44,D,Assignment,2,1,304,0,2,0,1,1,0,0,0,0,[]
117-2-0-0,117-2-1816-45,D,Assignment,1,2,306,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-46,D,Assignment,1,1,309,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-47,D,Assignment,1,1,310,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-48,D,Assignment,1,1,311,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-49,D,Assignment,1,1,312,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-50,D,Assignment,1,1,314,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-51,D,Assignment,1,1,315,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-52,D,Assignment,1,1,316,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-53,B,if-else/switch,1,16,318,1,1,0,0,1,0,0,0,0,[1825]
117-2-1816-53,117-2-1825-1,B,if-else/switch,2,11,320,1,1,0,0,1,0,0,0,0,[1826]
117-2-1825-1,117-2-1826-1,B,if,0,3,325,0,0,0,0,0,0,0,0,0,[]
117-2-1825-1,117-2-1826-2,D,Assignment,1,2,328,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-54,B,if-else/switch,0,9,335,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-55,D,Assignment,1,1,345,0,1,0,0,1,0,0,0,0,[]
117-2-0-0,117-2-1816-56,D,Assignment,4,1,347,0,4,0,3,1,0,0,0,0,[]
117-2-0-0,117-2-1816-57,D,Assignment,2,1,352,0,2,1,1,1,0,0,1,1,[]
117-2-0-0,117-2-1816-58,D,Assignment,1,1,353,0,1,1,1,0,0,0,1,1,[]
117-2-0-0,117-2-1816-59,B,if,0,2,359,0,0,0,0,0,0,0,0,0,[]
117-2-0-0,117-2-1816-60,L,for/while,3,10,365,1,7,2,5,2,0,1,1,2,[1827]
117-2-1816-60,117-2-1827-1,D,Assignment,2,1,367,0,2,0,1,1,0,0,0,0,[]
117-2-1816-60,117-2-1827-2,D,Assignment,2,1,368,0,1,1,0,1,0,0,1,1,[]
117-2-1816-60,117-2-1827-3,D,Assignment,1,4,370,0,4,1,4,0,0,1,0,1,[]
117-2-0-0,117-2-1816-61,D,Assignment,1,3,380,0,3,2,3,0,0,2,0,2,[]
117-2-0-0,117-2-1816-62,D,Assignment,1,3,383,0,3,2,3,0,0,2,0,2,[]
117-2-0-0,117-2-1816-63,D,Assignment,1,1,396,0,0,1,0,0,0,0,1,1,[]
117-0-0-0,117-3-0-0,F,AlterRole,55,312,410,1,68,6,17,51,0,0,6,6,[1829]
117-3-0-0,117-3-1829-1,D,Assignment,1,1,418,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-2,D,Assignment,2,1,419,0,2,0,1,1,0,0,0,0,[]
117-3-0-0,117-3-1829-3,D,Assignment,1,1,421,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-4,D,Assignment,1,1,422,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-5,D,Assignment,1,1,423,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-6,D,Assignment,1,1,424,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-7,D,Assignment,1,1,425,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-8,D,Assignment,1,1,426,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-9,D,Assignment,1,1,427,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-10,D,Assignment,1,1,428,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-11,D,Assignment,1,1,429,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-12,D,Assignment,1,1,430,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-13,D,Assignment,1,1,431,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-14,D,Assignment,1,1,432,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-15,D,Assignment,1,1,433,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-16,D,Assignment,1,1,434,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-17,D,Assignment,1,1,435,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-18,D,Assignment,1,1,436,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-19,D,Assignment,1,1,437,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-20,L,for/while,2,87,441,1,4,0,2,2,0,0,0,0,[1830]
117-3-1829-20,117-3-1830-1,D,Assignment,2,1,443,0,2,0,1,1,0,0,0,0,[]
117-3-1829-20,117-3-1830-2,B,if-else/switch,3,82,445,1,2,0,1,1,0,0,0,0,[1831]
117-3-1830-2,117-3-1831-1,B,if,0,4,449,0,0,0,0,0,0,0,0,0,[]
117-3-1830-2,117-3-1831-2,D,Assignment,2,1,453,0,2,0,1,1,0,0,0,0,[]
117-3-1830-2,117-3-1831-3,B,if-else/switch,0,4,454,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-21,B,if,0,2,529,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-22,B,if,0,2,531,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-23,B,if,0,2,533,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-24,B,if,0,2,535,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-25,B,if,0,2,537,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-26,B,if,0,2,539,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-27,B,if,2,8,541,1,2,0,1,1,0,0,0,0,[1832]
117-3-1829-27,117-3-1832-1,D,Assignment,2,1,543,0,2,0,1,1,0,0,0,0,[]
117-3-1829-27,117-3-1832-2,B,if,0,4,544,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-28,B,if,0,2,549,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-29,B,if,0,2,551,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-30,D,Assignment,2,1,557,0,1,1,0,1,0,0,1,1,[]
117-3-0-0,117-3-1829-31,D,Assignment,2,1,558,0,2,0,1,1,0,0,0,0,[]
117-3-0-0,117-3-1829-32,D,Assignment,2,3,560,0,1,1,0,1,0,0,1,1,[]
117-3-0-0,117-3-1829-33,B,if,0,4,563,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-34,D,Assignment,2,1,568,0,2,0,1,1,0,0,0,0,[]
117-3-0-0,117-3-1829-35,B,if-else/switch,1,22,574,1,0,0,0,0,0,0,0,0,[1833]
117-3-1829-35,117-3-1833-1,B,if,0,4,576,0,0,0,0,0,0,0,0,0,[]
117-3-0-0,117-3-1829-36,D,Assignment,2,1,600,0,2,0,1,1,0,0,0,0,[]
117-3-0-0,117-3-1829-37,D,Assignment,2,1,601,0,2,0,1,1,0,0,0,0,[]
117-3-0-0,117-3-1829-38,D,Assignment,2,1,602,0,2,0,1,1,0,0,0,0,[]
117-3-0-0,117-3-1829-39,B,if,4,8,612,1,4,0,0,4,0,0,0,0,[1834]
117-3-1829-39,117-3-1834-1,D,Assignment,1,1,614,0,1,0,0,1,0,0,0,0,[]
117-3-1829-39,117-3-1834-2,D,Assignment,1,1,615,0,1,0,0,1,0,0,0,0,[]
117-3-1829-39,117-3-1834-3,D,Assignment,1,1,617,0,1,0,0,1,0,0,0,0,[]
117-3-1829-39,117-3-1834-4,D,Assignment,1,1,618,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-40,B,if,2,5,621,1,2,0,0,2,0,0,0,0,[1835]
117-3-1829-40,117-3-1835-1,D,Assignment,1,1,623,0,1,0,0,1,0,0,0,0,[]
117-3-1829-40,117-3-1835-2,D,Assignment,1,1,624,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-41,B,if,2,5,627,1,2,0,0,2,0,0,0,0,[1836]
117-3-1829-41,117-3-1836-1,D,Assignment,1,1,629,0,1,0,0,1,0,0,0,0,[]
117-3-1829-41,117-3-1836-2,D,Assignment,1,1,630,0,1,0,0,1,0,0,0,0,[]
117-3-0-0,117-3-1829-42,B,if,2,5,633,1,2,0,0,2,0,0,0,0,[1837]
