Parent,uniCode,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
115-0-0-0,115-2-0-0,F,makeParserDependencies,14,35,1,20,0,6,14,0,0,0,0,[1525]
115-2-0-0,115-2-1525-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-2-0-0,115-2-1525-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-2-0-0,115-2-1525-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-2-0-0,115-2-1525-11,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-2-0-0,115-2-1525-12,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-2-0-0,115-2-1525-13,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-2-0-0,115-2-1525-14,B,if,1,5,1,2,0,1,1,0,0,0,0,[1526]
115-2-1525-14,115-2-1526-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-0-0-0,115-3-0-0,F,DefineTSParser,17,104,1,21,6,10,11,0,2,4,6,[1528]
115-3-0-0,115-3-1528-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-3-0-0,115-3-1528-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-3-0-0,115-3-1528-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-3-0-0,115-3-1528-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-3-0-0,115-3-1528-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-3-0-0,115-3-1528-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-3-0-0,115-3-1528-7,L,for/while,2,35,1,4,1,2,2,0,1,0,1,[1529]
115-3-1528-7,115-3-1529-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-3-1528-7,115-3-1529-2,B,if-else/switch,1,30,1,2,1,1,1,0,1,0,1,[1530]
115-3-1529-2,115-3-1530-1,D,Assignment,2,2,0,2,1,1,1,0,1,0,1,[]
115-3-0-0,115-3-1528-8,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-3-0-0,115-3-1528-9,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-3-0-0,115-3-1528-10,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-3-0-0,115-3-1528-11,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-3-0-0,115-3-1528-12,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-3-0-0,115-3-1528-13,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
115-3-0-0,115-3-1528-14,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-3-0-0,115-3-1528-15,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-3-0-0,115-3-1528-16,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
115-3-0-0,115-3-1528-17,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-4-0-0,F,RemoveTSParsers,4,51,1,11,2,5,6,0,0,2,2,[1532]
115-4-0-0,115-4-1532-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-4-0-0,115-4-1532-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-4-0-0,115-4-1532-3,L,for/while,6,32,1,8,1,3,5,0,0,1,1,[1533]
115-4-1532-3,115-4-1533-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-4-1532-3,115-4-1533-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-4-1532-3,115-4-1533-3,B,if,1,17,1,0,0,0,0,0,0,0,0,[1534]
115-4-1533-3,115-4-1534-1,B,if-else/switch,0,13,2,0,0,0,0,0,0,0,0,"[1535, 1536]"
115-4-1532-3,115-4-1533-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-4-1532-3,115-4-1533-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-4-1532-3,115-4-1533-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-4-0-0,115-4-1532-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-0-0-0,115-5-0-0,F,RemoveTSParserById,5,17,1,4,4,2,2,0,0,4,4,[1538]
115-5-0-0,115-5-1538-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-5-0-0,115-5-1538-2,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-5-0-0,115-5-1538-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
115-5-0-0,115-5-1538-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-5-0-0,115-5-1538-5,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
115-0-0-0,115-6-0-0,F,RenameTSParser,10,38,1,9,5,5,4,0,0,5,5,[1540]
115-6-0-0,115-6-1540-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-6-0-0,115-6-1540-2,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-6-0-0,115-6-1540-3,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-6-0-0,115-6-1540-4,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-6-0-0,115-6-1540-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
115-6-0-0,115-6-1540-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-6-0-0,115-6-1540-7,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
115-6-0-0,115-6-1540-8,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-6-0-0,115-6-1540-9,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-6-0-0,115-6-1540-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-7-0-0,F,makeDictionaryDependencies,10,22,1,12,0,2,10,0,0,0,0,[1542]
115-7-0-0,115-7-1542-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-7-0-0,115-7-1542-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-7-0-0,115-7-1542-9,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-7-0-0,115-7-1542-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-8-0-0,F,verify_dictoptions,7,49,1,8,2,3,5,0,0,2,2,[1544]
115-8-0-0,115-8-1544-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
115-8-0-0,115-8-1544-2,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-8-0-0,115-8-1544-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-8-0-0,115-8-1544-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-8-0-0,115-8-1544-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-8-0-0,115-8-1544-6,B,if-else/switch,3,23,2,3,0,1,2,0,0,0,0,"[1545, 1546]"
115-8-1544-6,115-8-1545-1,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
115-8-1544-6,115-8-1546-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-8-1544-6,115-8-1546-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-8-0-0,115-8-1544-7,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
115-0-0-0,115-9-0-0,F,DefineTSDictionary,21,80,1,28,6,12,16,0,2,4,6,[1548]
115-9-0-0,115-9-1548-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-3,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-9-0-0,115-9-1548-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-9-0-0,115-9-1548-6,L,for/while,2,14,1,5,0,3,2,0,0,0,0,[1549]
115-9-1548-6,115-9-1549-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-9-1548-6,115-9-1549-2,B,if-else/switch,2,9,2,3,0,2,1,0,0,0,0,"[1550, 1551]"
115-9-1549-2,115-9-1550-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-9-1549-2,115-9-1551-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
115-9-0-0,115-9-1548-7,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-9-0-0,115-9-1548-8,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
115-9-0-0,115-9-1548-9,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-9-0-0,115-9-1548-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-9-0-0,115-9-1548-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-12,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-13,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-9-0-0,115-9-1548-15,B,if-else/switch,0,5,0,0,0,0,0,0,0,0,0,[]
115-9-0-0,115-9-1548-16,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-9-0-0,115-9-1548-17,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
115-9-0-0,115-9-1548-18,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-9-0-0,115-9-1548-19,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-9-0-0,115-9-1548-20,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
115-9-0-0,115-9-1548-21,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-10-0-0,F,RenameTSDictionary,12,46,1,10,5,5,5,0,0,5,5,[1553]
115-10-0-0,115-10-1553-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-10-0-0,115-10-1553-2,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-10-0-0,115-10-1553-3,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-10-0-0,115-10-1553-4,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-10-0-0,115-10-1553-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-10-0-0,115-10-1553-6,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
115-10-0-0,115-10-1553-7,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-10-0-0,115-10-1553-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-10-0-0,115-10-1553-9,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-10-0-0,115-10-1553-10,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-10-0-0,115-10-1553-11,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-10-0-0,115-10-1553-12,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-11-0-0,F,RemoveTSDictionaries,3,64,1,14,4,6,8,0,0,4,4,[1555]
115-11-0-0,115-11-1555-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-11-0-0,115-11-1555-2,L,for/while,11,50,1,11,3,4,7,0,0,3,3,[1556]
115-11-1555-2,115-11-1556-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-11-1555-2,115-11-1556-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-11-1555-2,115-11-1556-3,B,if,1,17,1,0,0,0,0,0,0,0,0,[1557]
115-11-1556-3,115-11-1557-1,B,if-else/switch,0,13,2,0,0,0,0,0,0,0,0,"[1558, 1559]"
115-11-1555-2,115-11-1556-4,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-11-1555-2,115-11-1556-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-11-1555-2,115-11-1556-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-11-1555-2,115-11-1556-7,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-11-1555-2,115-11-1556-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-11-1555-2,115-11-1556-9,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-11-1555-2,115-11-1556-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-11-1555-2,115-11-1556-11,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
115-11-0-0,115-11-1555-3,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-0-0-0,115-12-0-0,F,RemoveTSDictionaryById,5,18,1,4,4,2,2,0,0,4,4,[1561]
115-12-0-0,115-12-1561-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-12-0-0,115-12-1561-2,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-12-0-0,115-12-1561-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-12-0-0,115-12-1561-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-12-0-0,115-12-1561-5,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
115-0-0-0,115-13-0-0,F,AlterTSDictionary,19,107,1,28,8,15,13,0,1,7,8,[1563]
115-13-0-0,115-13-1563-1,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-13-0-0,115-13-1563-2,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-13-0-0,115-13-1563-3,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-13-0-0,115-13-1563-4,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-13-0-0,115-13-1563-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-13-0-0,115-13-1563-6,D,Assignment,2,3,0,2,1,1,1,0,0,1,1,[]
115-13-0-0,115-13-1563-7,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
115-13-0-0,115-13-1563-8,L,for/while,4,28,1,6,0,2,4,0,0,0,0,[1564]
115-13-1563-8,115-13-1564-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-13-1563-8,115-13-1564-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-13-1563-8,115-13-1564-3,L,for/while,3,10,1,3,0,1,2,0,0,0,0,[1565]
115-13-1564-3,115-13-1565-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-13-1564-3,115-13-1565-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-13-1564-3,115-13-1565-3,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
115-13-1563-8,115-13-1564-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
115-13-0-0,115-13-1563-9,D,Assignment,1,2,0,1,1,1,0,0,1,0,1,[]
115-13-0-0,115-13-1563-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-13-0-0,115-13-1563-11,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-13-0-0,115-13-1563-12,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-13-0-0,115-13-1563-13,B,if-else/switch,0,5,0,0,0,0,0,0,0,0,0,[]
115-13-0-0,115-13-1563-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-13-0-0,115-13-1563-15,D,Assignment,5,2,0,5,0,4,1,0,0,0,0,[]
115-13-0-0,115-13-1563-16,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-13-0-0,115-13-1563-17,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-13-0-0,115-13-1563-18,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-13-0-0,115-13-1563-19,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
115-0-0-0,115-14-0-0,F,AlterTSDictionaryOwner,8,54,1,14,6,7,7,0,0,6,6,[1567]
115-14-0-0,115-14-1567-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-14-0-0,115-14-1567-2,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-14-0-0,115-14-1567-3,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-14-0-0,115-14-1567-4,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-14-0-0,115-14-1567-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-14-0-0,115-14-1567-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-14-0-0,115-14-1567-7,B,if,4,29,1,6,3,4,2,0,0,3,3,[1568]
115-14-1567-7,115-14-1568-1,B,if,4,16,1,1,1,0,1,0,0,1,1,[1569]
115-14-1568-1,115-14-1569-1,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-14-1568-1,115-14-1569-2,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
115-14-1568-1,115-14-1569-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-14-1568-1,115-14-1569-4,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-14-1567-7,115-14-1568-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-14-1567-7,115-14-1568-3,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-14-1567-7,115-14-1568-4,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-14-0-0,115-14-1567-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-15-0-0,F,get_ts_template_func,9,35,1,10,1,2,8,0,0,1,1,[1571]
115-15-0-0,115-15-1571-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-7,B,if-else/switch,1,14,3,1,0,0,1,0,0,0,0,"[1572, 1573, 1574]"
115-15-1571-7,115-15-1574-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
115-15-0-0,115-15-1571-8,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
115-15-0-0,115-15-1571-9,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
115-0-0-0,115-16-0-0,F,makeTSTemplateDependencies,11,26,1,14,0,3,11,0,0,0,0,[1576]
115-16-0-0,115-16-1576-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-16-0-0,115-16-1576-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-16-0-0,115-16-1576-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-16-0-0,115-16-1576-11,B,if,1,5,1,2,0,1,1,0,0,0,0,[1577]
115-16-1576-11,115-16-1577-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-0-0-0,115-17-0-0,F,DefineTSTemplate,13,80,1,22,6,10,12,0,2,4,6,[1579]
115-17-0-0,115-17-1579-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-17-0-0,115-17-1579-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-17-0-0,115-17-1579-3,L,for/while,2,5,1,4,0,2,2,0,0,0,0,[1580]
115-17-1579-3,115-17-1580-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-17-1579-3,115-17-1580-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-17-0-0,115-17-1579-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-17-0-0,115-17-1579-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-17-0-0,115-17-1579-6,L,for/while,2,22,1,5,1,2,3,0,1,0,1,[1581]
115-17-1579-6,115-17-1581-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-17-1579-6,115-17-1581-2,B,if-else/switch,2,17,1,3,1,1,2,0,1,0,1,[1582]
115-17-1581-2,115-17-1582-1,D,Assignment,2,2,0,2,1,1,1,0,1,0,1,[]
115-17-1581-2,115-17-1582-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-17-0-0,115-17-1579-7,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-17-0-0,115-17-1579-8,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-17-0-0,115-17-1579-9,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
115-17-0-0,115-17-1579-10,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-17-0-0,115-17-1579-11,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-17-0-0,115-17-1579-12,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
115-17-0-0,115-17-1579-13,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-18-0-0,F,RenameTSTemplate,10,39,1,10,5,5,5,0,0,5,5,[1584]
115-18-0-0,115-18-1584-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-18-0-0,115-18-1584-2,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
115-18-0-0,115-18-1584-3,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-18-0-0,115-18-1584-4,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
115-18-0-0,115-18-1584-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
115-18-0-0,115-18-1584-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-18-0-0,115-18-1584-7,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
115-18-0-0,115-18-1584-8,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
115-18-0-0,115-18-1584-9,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
115-18-0-0,115-18-1584-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-0-0-0,115-19-0-0,F,RemoveTSTemplates,4,51,1,11,2,5,6,0,0,2,2,[1586]
115-19-0-0,115-19-1586-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
115-19-0-0,115-19-1586-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-19-0-0,115-19-1586-3,L,for/while,6,32,1,8,1,3,5,0,0,1,1,[1587]
115-19-1586-3,115-19-1587-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-19-1586-3,115-19-1587-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
115-19-1586-3,115-19-1587-3,B,if,1,17,1,0,0,0,0,0,0,0,0,[1588]
115-19-1587-3,115-19-1588-1,B,if-else/switch,0,13,2,0,0,0,0,0,0,0,0,"[1589, 1590]"
115-19-1586-3,115-19-1587-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
115-19-1586-3,115-19-1587-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
115-19-1586-3,115-19-1587-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
